CZ;naics;emp
37200;5419;1219
37200;5511;2478
37200;5611;1236
37200;5612;272
37200;5613;6547
37200;5614;2685
37200;5615;182
37200;5616;2580
37200;5617;5030
37200;5619;619
37200;5621;645
37200;5622;256
37200;5629;372
37200;6111;4260
37200;6112;190
37200;6113;1654
37200;6114;6
37200;6115;243
37200;6116;1279
37200;6117;159
37200;6211;6867
37200;6212;3042
37200;6213;2164
37200;6214;4213
37200;6215;553
37200;6216;1821
37200;6219;945
37200;6221;13231
37200;6231;3466
37200;6232;2044
37200;6233;2579
37200;6239;667
37200;6241;3924
37200;6242;512
37200;6243;866
37200;6244;2089
37200;7111;62
37200;7112;323
37200;7113;1453
37200;7115;55
37200;7121;275
37200;7131;377
37200;7132;1939
37200;7139;1943
37200;7211;1850
37200;7212;131
37200;7213;56
37200;7223;806
37200;7224;502
37200;7225;28138
37200;8111;2953
37200;8112;170
37200;8113;333
37200;8114;89
37200;8121;1344
37200;8122;317
37200;8123;2226
37200;8129;421
37200;8131;4386
37200;8132;985
37200;8133;346
37200;8134;277
37200;8139;772
37300;1151;152
37300;2123;21
37300;2213;29
37300;2361;36
37300;2371;27
37300;2381;143
37300;2382;33
37300;2383;15
37300;2389;29
37300;4238;51
37300;4247;21
37300;4249;86
37300;4411;74
37300;4413;80
37300;4441;44
37300;4442;16
37300;4451;153
37300;4452;26
37300;4461;71
37300;4471;118
37300;4523;252
37300;4531;8
37300;4543;11
37300;4841;101
37300;4842;94
37300;4931;155
37300;5221;49
37300;5222;8
37300;5239;22
37300;5242;33
37300;5311;11
37300;5312;7
37300;5313;6
37300;5412;28
37300;5413;6
37300;5419;63
37300;5617;28
37300;5629;11
37300;6211;56
37300;6212;45
37300;6213;23
37300;6215;3
37300;6241;41
37300;6244;25
37300;7139;20
37300;7211;109
37300;7224;8
37300;7225;513
37300;8111;36
37300;8113;33
37300;8131;78
37300;8133;10
37300;8139;5
36700;1133;335
36700;1141;22
36700;1151;51
36700;1152;9
36700;1153;76
36700;2213;30
36700;2361;318
36700;2362;357
36700;2371;43
36700;2372;24
36700;2373;135
36700;2381;309
36700;2382;299
36700;2383;157
36700;2389;129
36700;4231;24
36700;4233;40
36700;4234;31
36700;4236;36
36700;4237;17
36700;4238;37
36700;4239;62
36700;4241;34
36700;4242;47
36700;4244;387
36700;4245;27
36700;4247;73
36700;4248;140
36700;4249;217
36700;4411;397
36700;4412;35
36700;4413;261
36700;4421;57
36700;4422;135
36700;4431;103
36700;4441;588
36700;4442;340
36700;4451;1463
36700;4452;128
36700;4453;66
36700;4461;452
36700;4471;507
36700;4481;355
36700;4482;59
36700;4483;26
36700;4511;240
36700;4512;40
36700;4523;798
36700;4531;14
36700;4532;151
36700;4533;117
36700;4539;133
36700;4541;89
36700;4543;100
36700;4841;148
36700;4842;262
36700;4859;10
36700;4884;78
36700;4921;165
36700;4922;11
36700;5111;49
36700;5121;41
36700;5151;109
36700;5173;164
36700;5221;521
36700;5222;68
36700;5223;161
36700;5231;19
36700;5239;80
36700;5241;39
36700;5242;218
36700;5311;203
36700;5312;74
36700;5313;217
36700;5321;35
36700;5322;63
36700;5323;8
36700;5324;35
36700;5411;174
36700;5412;218
36700;5413;476
36700;5414;9
36700;5415;95
36700;5416;298
36700;5417;489
36700;5418;45
36700;5419;233
36700;5511;263
36700;5611;324
36700;5613;267
36700;5614;35
36700;5615;32
36700;5616;129
36700;5617;309
36700;5619;64
36700;5621;188
36700;5629;32
36700;6111;170
36700;6113;37
36700;6116;107
36700;6211;625
36700;6212;333
36700;6213;454
36700;6214;795
36700;6215;21
36700;6216;114
36700;6219;130
36700;6221;1788
36700;6231;324
36700;6232;259
36700;6233;332
36700;6241;1416
36700;6242;138
36700;6243;139
36700;6244;426
36700;7111;26
36700;7113;17
36700;7121;48
36700;7139;466
36700;7211;1219
36700;7212;63
36700;7223;490
36700;7224;246
36700;7225;3791
36700;8111;484
36700;8113;29
36700;8114;11
36700;8121;119
36700;8122;25
36700;8123;128
36700;8129;64
36700;8131;357
36700;8132;111
36700;8133;205
36700;8134;151
36700;8139;39
38100;1151;589
38100;2211;352
38100;2213;42
38100;2361;139
38100;2362;125
38100;2371;110
38100;2373;109
38100;2379;51
38100;2381;158
38100;2382;496
38100;2383;54
38100;2389;150
38100;4231;58
38100;4233;38
38100;4234;24
38100;4235;6
38100;4236;43
38100;4237;49
38100;4238;397
38100;4239;257
38100;4241;21
38100;4243;27
38100;4244;275
38100;4245;139
38100;4246;27
38100;4247;48
38100;4248;85
38100;4249;445
38100;4251;86
38100;4411;578
38100;4412;60
38100;4413;423
38100;4421;35
38100;4422;91
38100;4431;122
38100;4441;435
38100;4442;35
38100;4451;975
38100;4452;35
38100;4453;45
38100;4461;367
38100;4471;554
38100;4481;1489
38100;4482;239
38100;4483;82
38100;4511;62
38100;4522;505
38100;4523;1748
38100;4532;86
38100;4539;72
38100;4543;47
38100;4841;624
38100;4842;230
38100;4859;53
38100;4881;32
38100;4884;63
38100;4885;216
38100;4921;134
38100;4931;148
38100;5121;53
38100;5151;30
38100;5173;226
38100;5179;6
38100;5221;400
38100;5222;75
38100;5223;41
38100;5231;21
38100;5241;40
38100;5242;180
38100;5311;365
38100;5312;41
38100;5313;83
38100;5321;38
38100;5322;33
38100;5324;176
38100;5411;142
38100;5412;309
38100;5413;161
38100;5414;22
38100;5415;16
38100;5416;104
38100;5417;9
38100;5418;62
38100;5419;83
38100;5511;107
38100;5611;46
38100;5613;98
38100;5614;33
38100;5616;336
38100;5617;340
38100;5619;22
38100;5622;12
38100;5629;36
38100;6111;188
38100;6116;14
38100;6211;808
38100;6212;296
38100;6213;371
38100;6214;607
38100;6215;36
38100;6216;220
38100;6219;147
38100;6231;163
38100;6232;55
38100;6233;96
38100;6239;66
38100;6241;849
38100;6242;42
38100;6243;329
38100;6244;166
38100;7139;229
38100;7211;211
38100;7212;24
38100;7223;66
38100;7224;41
38100;7225;3725
38100;8111;250
38100;8112;56
38100;8113;94
38100;8114;7
38100;8121;107
38100;8122;22
38100;8123;37
38100;8129;42
38100;8131;254
38100;8132;30
38100;8133;18
38100;8134;52
38100;8139;27
37903;2211;149
37903;2361;41
37903;2381;26
37903;2382;64
37903;2383;11
37903;2389;14
37903;4244;21
37903;4247;23
37903;4248;44
37903;4411;55
37903;4413;60
37903;4441;109
37903;4451;155
37903;4452;124
37903;4461;52
37903;4471;178
37903;4511;61
37903;4512;11
37903;4523;126
37903;4539;22
37903;4921;34
37903;5173;23
37903;5221;54
37903;5242;20
37903;5311;36
37903;5312;15
37903;5313;14
37903;5411;26
37903;5412;34
37903;5413;32
37903;5419;37
37903;5611;17
37903;5617;7
37903;6211;22
37903;6212;32
37903;6213;16
37903;6214;112
37903;6219;49
37903;6241;111
37903;6244;15
37903;7121;23
37903;7139;118
37903;7211;685
37903;7212;24
37903;7224;17
37903;7225;700
37903;8111;75
37903;8114;17
37903;8131;53
37903;8133;33
37903;8139;10
37100;1151;4712
37100;1152;22
37100;2111;2425
37100;2123;919
37100;2131;3357
37100;2211;946
37100;2212;105
37100;2213;300
37100;2361;1060
37100;2362;1097
37100;2371;3427
37100;2372;19
37100;2373;540
37100;2379;95
37100;2381;1657
37100;2382;3850
37100;2383;1226
37100;2389;1344
37100;4231;581
37100;4232;75
37100;4233;295
37100;4234;363
37100;4235;345
37100;4236;213
37100;4237;307
37100;4238;2770
37100;4239;336
37100;4241;73
37100;4242;31
37100;4243;8
37100;4244;1091
37100;4245;93
37100;4246;474
37100;4247;542
37100;4248;291
37100;4249;928
37100;4251;196
37100;4411;2588
37100;4412;325
37100;4413;1539
37100;4421;424
37100;4422;412
37100;4431;371
37100;4441;2325
37100;4442;230
37100;4451;5757
37100;4452;307
37100;4453;209
37100;4461;1587
37100;4471;3070
37100;4481;2620
37100;4482;431
37100;4483;218
37100;4511;549
37100;4512;60
37100;4522;743
37100;4523;5412
37100;4531;90
37100;4532;276
37100;4533;369
37100;4539;377
37100;4541;231
37100;4542;22
37100;4543;272
37100;4812;16
37100;4841;1854
37100;4842;2472
37100;4853;7
37100;4859;70
37100;4861;213
37100;4881;918
37100;4882;73
37100;4884;221
37100;4885;70
37100;4889;5
37100;4921;736
37100;4922;96
37100;4931;4222
37100;5111;275
37100;5112;38
37100;5121;295
37100;5151;473
37100;5173;1771
37100;5179;16
37100;5182;1084
37100;5221;1907
37100;5222;437
37100;5223;288
37100;5231;91
37100;5239;153
37100;5241;1298
37100;5242;1042
37100;5311;684
37100;5312;500
37100;5313;684
37100;5321;205
37100;5322;240
37100;5323;114
37100;5324;863
37100;5411;898
37100;5412;1515
37100;5413;2538
37100;5414;46
37100;5415;1559
37100;5416;1683
37100;5417;220
37100;5418;189
37100;5419;900
37100;5511;2062
37100;5611;1069
37100;5612;1425
37100;5613;5980
37100;5614;331
37100;5615;77
37100;5616;1645
37100;5617;2342
37100;5619;212
37100;5621;665
37100;5622;114
37100;5629;525
37100;6111;1443
37100;6113;277
37100;6114;48
37100;6115;299
37100;6116;614
37100;6117;40
37100;6211;4792
37100;6212;1976
37100;6213;1458
37100;6214;3311
37100;6215;507
37100;6216;810
37100;6219;847
37100;6221;8360
37100;6231;1559
37100;6232;1700
37100;6233;1138
37100;6239;301
37100;6241;2695
37100;6242;118
37100;6243;583
37100;6244;792
37100;7111;220
37100;7112;279
37100;7113;86
37100;7115;9
37100;7121;74
37100;7131;189
37100;7132;347
37100;7139;1666
37100;7211;1953
37100;7212;104
37100;7223;317
37100;7224;393
37100;7225;21614
37100;8111;2107
37100;8112;230
37100;8113;815
37100;8114;157
37100;8121;805
37100;8122;219
37100;8123;424
37100;8129;223
37100;8131;2248
37100;8132;137
37100;8133;173
37100;8134;956
37100;8139;415
37200;1151;396
37200;1152;27
37200;2361;71
37200;2362;152
37200;2371;186
37200;2381;90
37200;2382;254
37200;2383;128
37200;2389;64
37200;4238;226
37200;4239;27
37200;4244;17
37200;4245;66
37200;4247;49
37200;4249;316
37200;4251;67
37200;4411;332
37200;4413;248
37200;4421;18
37200;4422;27
37200;4431;27
37200;4441;402
37200;4442;33
37200;4451;748
37200;4452;23
37200;4453;22
37200;4461;229
37200;4471;299
37200;4481;284
37200;4482;44
37200;4483;42
37200;4511;82
37200;4523;1150
37200;4531;11
37200;4532;52
37200;4533;36
37200;4539;61
37200;4841;314
37200;4842;240
37200;4884;43
37200;4931;372
37200;5121;34
37200;5173;221
37200;5221;234
37200;5222;33
37200;5223;35
37200;5231;10
37200;5239;4
37200;5241;7
37200;5242;169
37200;5311;197
37200;5312;42
37200;5313;50
37200;5322;35
37200;5411;112
37200;5412;149
37200;5413;318
37200;5414;10
37200;5415;104
37200;5416;60
37200;5419;76
37200;5611;17
37200;5612;17
37200;5613;120
37200;5614;79
37200;5617;121
37200;5629;13
37200;6113;28
37200;6116;63
37200;6211;468
37200;6212;246
37200;6213;170
37200;6214;796
37200;6215;8
37200;6216;53
37200;6231;401
37200;6232;144
37200;6233;85
37200;6241;663
37200;6242;13
37200;6244;78
37200;7139;260
37200;7211;1413
37200;7223;19
37200;7224;36
37200;7225;3173
37200;8111;253
37200;8112;5
37200;8113;27
37200;8114;19
37200;8121;49
37200;8123;44
37200;8129;25
37200;8131;224
37200;8132;4
37200;8134;11
37200;8139;21
37700;1151;194
37700;2123;19
37700;2213;36
37700;2361;253
37700;2362;35
37700;2371;31
37700;2379;12
37700;2381;109
37700;2382;130
37700;2383;62
37700;2389;157
37700;4244;11
37700;4249;12
37700;4412;27
37700;4413;102
37700;4421;18
37700;4422;10
37700;4431;14
37700;4441;253
37700;4442;45
37700;4451;741
37700;4453;11
37700;4461;90
37700;4471;208
37700;4511;26
37700;4523;466
37700;4533;15
37700;4539;33
37700;4541;9
37700;4543;47
37700;4841;25
37700;4881;25
37700;4884;19
37700;5121;12
37700;5173;65
37700;5221;161
37700;5223;13
37700;5241;12
37700;5242;38
37700;5311;78
37700;5312;24
37700;5313;18
37700;5322;30
37700;5411;34
37700;5412;62
37700;5413;22
37700;5415;25
37700;5416;19
37700;5419;86
37700;5611;9
37700;5614;43
37700;5615;10
37700;5616;10
37700;5617;101
37700;5619;10
37700;6111;48
37700;6116;17
37700;6211;182
37700;6212;113
37700;6213;83
37700;6214;310
37700;6216;62
37700;6219;24
37700;6231;308
37700;6232;109
37700;6233;49
37700;6239;14
37700;6241;446
37700;6242;24
37700;6243;49
37700;6244;96
37700;7139;50
37700;7211;581
37700;7212;13
37700;7223;5
37700;7224;32
37700;7225;1014
37700;8111;93
37700;8114;6
37700;8121;6
37700;8122;22
37700;8131;210
37700;8133;3
37700;8134;9
37700;8139;104
36501;1133;38
36501;2211;12
36501;2361;48
36501;2371;9
36501;2381;9
36501;2382;44
36501;2383;4
36501;2389;13
36501;4413;49
36501;4441;34
36501;4442;22
36501;4451;174
36501;4452;35
36501;4471;87
36501;4481;34
36501;4523;204
36501;4539;12
36501;4841;8
36501;4842;10
36501;5173;36
36501;5221;51
36501;5223;7
36501;5242;14
36501;5311;13
36501;5312;7
36501;5313;9
36501;5411;12
36501;5412;30
36501;5413;257
36501;5415;9
36501;5617;8
36501;6211;46
36501;6212;53
36501;6213;11
36501;6214;192
36501;6239;29
36501;6241;104
36501;6244;59
36501;7139;12
36501;7211;193
36501;7212;8
36501;7224;10
36501;7225;444
36501;8111;44
36501;8121;3
36501;8131;36
36501;8133;10
36501;8139;6
38300;1141;52
38300;1151;307
38300;1152;308
38300;1153;29
38300;2111;1622
38300;2123;573
38300;2131;463
38300;2211;7603
38300;2212;4911
38300;2213;1260
38300;2361;20173
38300;2362;18355
38300;2371;5595
38300;2372;640
38300;2373;2637
38300;2379;1792
38300;2381;17261
38300;2382;45874
38300;2383;22228
38300;2389;11180
38300;4231;18218
38300;4232;11053
38300;4233;5203
38300;4234;18992
38300;4235;5775
38300;4236;16224
38300;4237;8296
38300;4238;19016
38300;4239;20652
38300;4241;6098
38300;4242;11746
38300;4243;35172
38300;4244;40931
38300;4245;581
38300;4246;4630
38300;4247;1504
38300;4248;6206
38300;4249;10227
38300;4251;7330
38300;4411;31939
38300;4412;1824
38300;4413;12422
38300;4421;5928
38300;4422;7443
38300;4431;10513
38300;4441;23648
38300;4442;1730
38300;4451;80254
38300;4452;5328
38300;4453;4514
38300;4461;30792
38300;4471;13640
38300;4481;51553
38300;4482;8074
38300;4483;4067
38300;4511;8343
38300;4512;2699
38300;4522;13858
38300;4523;44635
38300;4531;1093
38300;4532;7251
38300;4533;4154
38300;4539;8072
38300;4541;24934
38300;4542;667
38300;4543;4698
38300;4811;24770
38300;4812;1959
38300;4831;2860
38300;4832;45
38300;4841;24002
38300;4842;6535
38300;4851;3730
38300;4852;1423
38300;4853;4074
38300;4854;3249
38300;4855;915
38300;4859;2568
38300;4861;165
38300;4869;236
38300;4871;471
38300;4872;629
38300;4881;13684
38300;4882;1753
38300;4883;17086
38300;4884;4012
38300;4885;21457
38300;4889;624
38300;4921;25380
38300;4922;4533
38300;4931;20144
38300;5111;7306
38300;5112;16659
38300;5121;80746
38300;5122;6653
38300;5151;16465
38300;5152;7914
38300;5173;26891
38300;5174;489
38300;5179;1279
38300;5182;13276
38300;5191;17921
38300;5221;46504
38300;5222;16026
38300;5223;8034
38300;5231;8926
38300;5239;18462
38300;5241;27427
38300;5242;28496
38300;5259;297
38300;5311;24246
38300;5312;12714
38300;5313;33525
38300;5321;7367
38300;5322;6322
38300;5323;395
38300;5324;8889
38300;5331;1692
38300;5411;54540
38300;5412;41187
38300;5413;33824
38300;5414;8695
38300;5415;46005
38300;5416;48137
38300;5417;23196
38300;5418;27122
38300;5419;18823
38300;5511;83075
38300;5611;21894
38300;5612;4598
38300;5613;63546
38300;5614;19040
38300;5615;10935
38300;5616;64821
38300;5617;43886
38300;5619;8171
38300;5621;6673
38300;5622;1542
38300;5629;3224
38300;6111;49261
38300;6112;2085
38300;6113;78701
38300;6114;1298
38300;6115;3832
38300;6116;21355
38300;6117;4869
38300;6211;59114
38300;6212;33367
38300;6213;31848
38300;6214;59647
38300;6215;13099
38300;6216;30808
38300;6219;7227
38300;6221;147747
38300;6222;4595
38300;6223;8852
38300;6231;49611
38300;6232;16510
38300;6233;17672
38300;6239;5972
38300;6241;64433
38300;6242;7060
38300;6243;8730
38300;6244;20938
38300;7111;5824
38300;7112;5649
38300;7113;9549
38300;7114;8125
38300;7115;16278
38300;7121;5229
38300;7131;13141
38300;7132;4957
38300;7139;34037
38300;7211;52370
38300;7212;688
38300;7213;417
38300;7223;34986
38300;7224;11191
38300;7225;371818
38300;8111;27721
38300;8112;2335
38300;8113;3479
38300;8114;1946
38300;8121;23356
38300;8122;3245
38300;8123;11563
38300;8129;20396
38300;8131;38450
38300;8132;11196
38300;8133;5491
38300;8134;6952
38300;8139;13587
37200;1133;6
37200;1151;1769
37200;1152;26
37200;2213;33
37200;2361;441
37200;2362;151
37200;2371;95
37200;2381;303
37200;2382;373
37200;2383;242
37200;2389;135
37200;4231;55
37200;4237;15
37200;4238;227
37200;4239;98
37200;4244;123
37200;4245;80
37200;4246;5
37200;4249;234
37200;4251;54
37200;4411;191
37200;4412;37
37200;4413;215
37200;4421;9
37200;4422;37
37200;4431;57
37200;4441;459
37200;4442;99
37200;4451;942
37200;4452;64
37200;4453;18
37200;4461;261
37200;4471;411
37200;4481;135
37200;4482;28
37200;4483;17
37200;4511;45
37200;4523;491
37200;4531;16
37200;4532;43
37200;4533;46
37200;4539;59
37200;4543;52
37200;4841;121
37200;4842;246
37200;4884;64
37200;4885;53
37200;5121;58
37200;5173;402
37200;5221;185
37200;5222;42
37200;5223;61
37200;5239;31
37200;5241;9
37200;5242;129
37200;5311;177
37200;5312;59
37200;5313;81
37200;5321;12
37200;5322;17
37200;5411;55
37200;5412;136
37200;5413;92
37200;5415;17
37200;5416;83
37200;5419;94
37200;5511;58
37200;5611;151
37200;5612;192
37200;5613;417
37200;5614;27
37200;5615;9
37200;5616;119
37200;5617;813
37200;5619;29
37200;5621;38
37200;5629;23
37200;6111;298
37200;6116;51
37200;6211;494
37200;6212;296
37200;6213;123
37200;6214;644
37200;6215;32
37200;6216;133
37200;6219;81
37200;6231;505
37200;6232;24
37200;6233;26
37200;6241;143
37200;6242;74
37200;6243;149
37200;6244;93
37200;7115;5
37200;7121;12
37200;7139;321
37200;7211;562
37200;7212;95
37200;7223;20
37200;7224;41
37200;7225;2323
37200;8111;271
37200;8113;18
37200;8114;8
37200;8121;55
37200;8122;29
37200;8123;56
37200;8129;20
37200;8131;284
37200;8134;41
37200;8139;109
37800;1151;20
37800;1152;21
37800;2211;204
37800;2361;2410
37800;2362;332
37800;2371;58
37800;2372;32
37800;2373;391
37800;2379;234
37800;2381;580
37800;2382;1822
37800;2383;1642
37800;2389;308
37800;4231;41
37800;4232;166
37800;4233;85
37800;4234;335
37800;4235;41
37800;4236;88
37800;4237;125
37800;4238;177
37800;4239;130
37800;4241;91
37800;4242;140
37800;4243;31
37800;4244;376
37800;4245;36
37800;4246;9
37800;4248;311
37800;4249;179
37800;4251;221
37800;4411;1389
37800;4412;84
37800;4413;216
37800;4421;131
37800;4422;592
37800;4431;371
37800;4441;1075
37800;4442;166
37800;4451;3831
37800;4452;172
37800;4453;67
37800;4461;746
37800;4471;379
37800;4481;1546
37800;4482;100
37800;4483;99
37800;4511;684
37800;4512;164
37800;4522;274
37800;4523;899
37800;4531;40
37800;4532;203
37800;4533;167
37800;4539;381
37800;4541;1193
37800;4542;5
37800;4543;142
37800;4841;42
37800;4842;148
37800;4853;43
37800;4859;153
37800;4872;6
37800;4881;66
37800;4883;8
37800;4884;68
37800;4885;325
37800;4921;189
37800;4922;35
37800;4931;24
37800;5111;280
37800;5112;2606
37800;5121;585
37800;5122;14
37800;5151;55
37800;5173;349
37800;5179;18
37800;5182;251
37800;5191;1059
37800;5221;919
37800;5222;222
37800;5223;305
37800;5231;300
37800;5239;1185
37800;5241;313
37800;5242;630
37800;5259;13
37800;5311;1041
37800;5312;410
37800;5313;1235
37800;5321;62
37800;5322;71
37800;5324;241
37800;5411;1093
37800;5412;788
37800;5413;969
37800;5414;379
37800;5415;869
37800;5416;2157
37800;5417;1026
37800;5418;502
37800;5419;825
37800;5511;1269
37800;5611;293
37800;5612;104
37800;5613;885
37800;5614;194
37800;5615;142
37800;5616;327
37800;5617;2894
37800;5619;260
37800;5621;403
37800;5629;50
37800;6111;1863
37800;6113;899
37800;6114;109
37800;6115;28
37800;6116;1620
37800;6117;296
37800;6211;1693
37800;6212;1183
37800;6213;765
37800;6214;2254
37800;6215;88
37800;6216;720
37800;6219;25
37800;6221;2470
37800;6231;983
37800;6232;866
37800;6233;1475
37800;6241;1776
37800;6242;219
37800;6243;344
37800;6244;1355
37800;7111;282
37800;7112;14
37800;7113;66
37800;7114;23
37800;7115;108
37800;7121;176
37800;7139;2476
37800;7211;1499
37800;7212;64
37800;7213;2
37800;7223;440
37800;7224;222
37800;7225;11007
37800;8111;1468
37800;8112;120
37800;8113;46
37800;8114;72
37800;8121;951
37800;8122;39
37800;8123;287
37800;8129;536
37800;8131;667
37800;8132;401
37800;8133;455
37800;8134;386
37800;8139;388
37000;2213;9
37000;2361;71
37000;2381;12
37000;2382;20
37000;2383;7
37000;2389;40
37000;4413;18
37000;4451;138
37000;4453;10
37000;4471;33
37000;4481;11
37000;4532;12
37000;4841;5
37000;4842;14
37000;5221;15
37000;5311;20
37000;5312;8
37000;5313;54
37000;5413;29
37000;5415;13
37000;5416;15
37000;5419;15
37000;5511;21
37000;5617;27
37000;6211;5
37000;6212;32
37000;6241;40
37000;6244;21
37000;7139;18
37000;7211;631
37000;7224;28
37000;7225;264
37000;8111;9
37000;8131;39
37000;8133;8
37000;8134;5
37000;8139;7
37700;1133;248
37700;1141;28
37700;1151;120
37700;1153;106
37700;2123;26
37700;2213;23
37700;2361;376
37700;2362;76
37700;2371;74
37700;2373;139
37700;2379;15
37700;2381;163
37700;2382;242
37700;2383;125
37700;2389;77
37700;4233;34
37700;4236;13
37700;4237;43
37700;4238;153
37700;4239;8
37700;4242;7
37700;4244;207
37700;4247;161
37700;4248;99
37700;4249;102
37700;4251;8
37700;4411;265
37700;4412;42
37700;4413;174
37700;4421;30
37700;4422;44
37700;4431;50
37700;4441;454
37700;4442;202
37700;4451;1351
37700;4452;74
37700;4453;66
37700;4461;194
37700;4471;245
37700;4481;169
37700;4482;37
37700;4483;19
37700;4511;96
37700;4512;24
37700;4523;337
37700;4532;85
37700;4533;110
37700;4539;124
37700;4541;34
37700;4543;94
37700;4841;105
37700;4842;43
37700;4872;7
37700;4884;29
37700;4921;158
37700;4922;9
37700;5111;36
37700;5121;44
37700;5151;44
37700;5173;145
37700;5182;4
37700;5221;315
37700;5223;16
37700;5239;19
37700;5242;102
37700;5311;208
37700;5312;82
37700;5313;143
37700;5321;21
37700;5322;56
37700;5323;19
37700;5324;21
37700;5411;76
37700;5412;135
37700;5413;145
37700;5414;45
37700;5415;30
37700;5416;103
37700;5418;5
37700;5419;155
37700;5511;182
37700;5611;145
37700;5613;24
37700;5614;9
37700;5615;17
37700;5616;46
37700;5617;290
37700;5619;24
37700;5621;187
37700;5629;99
37700;6111;269
37700;6115;28
37700;6116;112
37700;6211;177
37700;6212;181
37700;6213;185
37700;6214;707
37700;6216;242
37700;6219;77
37700;6221;1315
37700;6231;229
37700;6232;74
37700;6233;103
37700;6239;42
37700;6241;716
37700;6242;129
37700;6243;64
37700;6244;148
37700;7111;37
37700;7113;24
37700;7115;10
37700;7121;47
37700;7132;288
37700;7139;169
37700;7211;1047
37700;7212;100
37700;7223;35
37700;7224;121
37700;7225;2608
37700;8111;279
37700;8113;5
37700;8114;7
37700;8121;50
37700;8122;31
37700;8123;22
37700;8129;22
37700;8131;167
37700;8132;53
37700;8133;98
37700;8134;51
37700;8139;32
37000;1151;1410
37000;1152;70
37000;2123;46
37000;2213;52
37000;2361;276
37000;2362;96
37000;2371;131
37000;2381;522
37000;2382;686
37000;2383;240
37000;2389;343
37000;4231;18
37000;4234;13
37000;4236;21
37000;4237;17
37000;4238;248
37000;4239;62
37000;4244;416
37000;4245;170
37000;4246;11
37000;4247;44
37000;4249;647
37000;4251;23
37000;4411;547
37000;4412;90
37000;4413;491
37000;4421;20
37000;4422;59
37000;4431;153
37000;4441;716
37000;4442;61
37000;4451;1232
37000;4452;173
37000;4453;41
37000;4461;467
37000;4471;711
37000;4481;513
37000;4482;55
37000;4483;49
37000;4511;201
37000;4522;272
37000;4523;2025
37000;4531;9
37000;4532;42
37000;4533;64
37000;4539;119
37000;4541;36
37000;4543;74
37000;4841;379
37000;4842;592
37000;4859;18
37000;4881;25
37000;4884;61
37000;4921;169
37000;4931;594
37000;5111;17
37000;5121;87
37000;5151;12
37000;5173;436
37000;5179;24
37000;5221;557
37000;5222;80
37000;5223;53
37000;5231;27
37000;5239;12
37000;5241;47
37000;5242;374
37000;5311;223
37000;5312;92
37000;5313;154
37000;5321;45
37000;5322;50
37000;5323;25
37000;5324;23
37000;5411;174
37000;5412;205
37000;5413;138
37000;5415;10
37000;5416;55
37000;5418;65
37000;5419;241
37000;5511;317
37000;5611;26
37000;5613;355
37000;5614;39
37000;5615;22
37000;5616;179
37000;5617;690
37000;5619;30
37000;5621;82
37000;6111;78
37000;6115;111
37000;6116;44
37000;6211;821
37000;6212;469
37000;6213;393
37000;6214;1040
37000;6215;125
37000;6216;180
37000;6219;30
37000;6231;918
37000;6232;308
37000;6233;212
37000;6239;168
37000;6241;672
37000;6242;111
37000;6244;240
37000;7113;19
37000;7121;13
37000;7131;12
37000;7139;684
37000;7211;304
37000;7223;41
37000;7224;64
37000;7225;5306
37000;8111;578
37000;8113;73
37000;8114;9
37000;8121;170
37000;8122;61
37000;8123;16
37000;8129;16
37000;8131;384
37000;8134;61
37000;8139;28
36501;1133;11
36501;2211;51
36501;2361;12
36501;2382;6
36501;4413;23
36501;4451;72
36501;4471;15
36501;4532;5
36501;4842;13
36501;5221;17
36501;5411;6
36501;5412;7
36501;5419;22
36501;6241;63
36501;6244;18
36501;7211;35
36501;7225;92
36501;8111;20
36501;8133;16
37903;2361;92
37903;2381;32
37903;2382;38
37903;2383;72
37903;2389;34
37903;4421;4
37903;4451;149
37903;4461;27
37903;4471;50
37903;4481;66
37903;4511;235
37903;4539;7
37903;5111;4
37903;5173;10
37903;5221;18
37903;5311;41
37903;5312;31
37903;5313;605
37903;5321;8
37903;5322;40
37903;5411;32
37903;5412;16
37903;5413;27
37903;5415;10
37903;5416;9
37903;5611;5
37903;5613;22
37903;5615;21
37903;5617;78
37903;5619;3
37903;6211;25
37903;6212;18
37903;6213;32
37903;6241;33
37903;6244;10
37903;7121;8
37903;7139;59
37903;7211;2358
37903;7212;54
37903;7223;152
37903;7225;1062
37903;8121;7
37903;8129;8
37903;8131;15
37903;8133;12
37903;8139;107
37500;1151;2437
37500;1152;9
37500;2111;33
37500;2123;221
37500;2131;36
37500;2211;388
37500;2213;248
37500;2361;1493
37500;2362;283
37500;2371;248
37500;2373;263
37500;2381;904
37500;2382;1373
37500;2383;1254
37500;2389;248
37500;4231;115
37500;4232;114
37500;4233;50
37500;4234;83
37500;4236;275
37500;4237;151
37500;4238;550
37500;4239;207
37500;4241;247
37500;4242;17
37500;4243;3
37500;4244;1450
37500;4245;246
37500;4246;151
37500;4247;68
37500;4248;65
37500;4249;1581
37500;4251;428
37500;4411;1534
37500;4412;107
37500;4413;716
37500;4421;157
37500;4422;281
37500;4431;288
37500;4441;1224
37500;4442;133
37500;4451;3606
37500;4452;305
37500;4453;195
37500;4461;918
37500;4471;946
37500;4481;1823
37500;4482;322
37500;4483;231
37500;4511;394
37500;4512;45
37500;4522;731
37500;4523;2226
37500;4531;66
37500;4532;287
37500;4533;279
37500;4539;478
