cz,NAICS4,year,emp
16200,3324,2012,185
16200,3325,2012,175
16200,3326,2012,195
16200,3327,2012,821
16200,3328,2012,120
16200,3329,2012,220
16200,3331,2012,1065
16200,3332,2012,90
16200,3333,2012,245
16200,3334,2012,20
16200,3335,2012,40
16200,3336,2012,175
16200,3339,2012,234
16200,3341,2012,760
16200,3342,2012,20
16200,3344,2012,375
16200,3345,2012,195
16200,3351,2012,60
16200,3353,2012,60
16200,3359,2012,235
16200,3362,2012,596
16200,3363,2012,265
16200,3364,2012,175
16200,3365,2012,216
16200,3366,2012,10
16200,3369,2012,185
16200,3371,2012,114
16200,3372,2012,130
16200,3391,2012,305
16200,3399,2012,515
16300,3111,2012,20
16300,3112,2012,130
16300,3113,2012,1199
16300,3114,2012,435
16300,3115,2012,859
16300,3116,2012,550
16300,3118,2012,1576
16300,3119,2012,1000
16300,3121,2012,535
16300,3122,2012,10
16300,3131,2012,10
16300,3132,2012,140
16300,3133,2012,150
16300,3141,2012,405
16300,3149,2012,360
16300,3152,2012,170
16300,3159,2012,20
16300,3161,2012,10
16300,3169,2012,60
16300,3211,2012,212
16300,3212,2012,260
16300,3219,2012,2152
16300,3222,2012,2136
16300,3231,2012,3990
16300,3241,2012,896
16300,3251,2012,1585
16300,3252,2012,1417
16300,3253,2012,80
16300,3254,2012,680
16300,3255,2012,958
16300,3256,2012,460
16300,3259,2012,1205
16300,3261,2012,4761
16300,3262,2012,890
16300,3271,2012,936
16300,3272,2012,2500
16300,3273,2012,1261
16300,3274,2012,180
16300,3279,2012,1195
16300,3311,2012,12671
16300,3312,2012,840
16300,3313,2012,130
16300,3314,2012,2200
16300,3315,2012,2350
16300,3321,2012,2931
16300,3322,2012,384
16300,3323,2012,4942
16300,3324,2012,1080
16300,3325,2012,295
16300,3326,2012,526
16300,3327,2012,4725
16300,3328,2012,1400
16300,3329,2012,1917
16300,3331,2012,1095
16300,3332,2012,2060
16300,3333,2012,1300
16300,3334,2012,620
16300,3335,2012,2870
16300,3336,2012,263
16300,3339,2012,4614
16300,3341,2012,505
16300,3342,2012,920
16300,3343,2012,60
16300,3344,2012,1451
16300,3345,2012,7157
16300,3346,2012,30
16300,3351,2012,200
16300,3353,2012,3167
16300,3359,2012,930
16300,3362,2012,454
16300,3363,2012,675
16300,3364,2012,70
16300,3365,2012,1820
16300,3366,2012,550
16300,3369,2012,405
16300,3371,2012,648
16300,3372,2012,410
16300,3379,2012,140
16300,3391,2012,1559
16300,3399,2012,1975
16400,3111,2012,140
16400,3113,2012,490
16400,3114,2012,200
16400,3115,2012,610
16400,3116,2012,900
16400,3118,2012,1175
16400,3119,2012,30
16400,3121,2012,140
16400,3132,2012,10
16400,3141,2012,235
16400,3149,2012,71
16400,3159,2012,20
16400,3162,2012,10
16400,3169,2012,60
16400,3211,2012,130
16400,3212,2012,355
16400,3219,2012,734
16400,3222,2012,765
16400,3231,2012,968
16400,3241,2012,180
16400,3251,2012,160
16400,3252,2012,120
16400,3253,2012,20
16400,3254,2012,130
16400,3255,2012,160
16400,3256,2012,30
16400,3259,2012,80
16400,3261,2012,2322
16400,3262,2012,150
16400,3271,2012,898
16400,3272,2012,250
16400,3273,2012,585
16400,3279,2012,245
16400,3311,2012,3757
16400,3312,2012,1175
16400,3313,2012,1274
16400,3314,2012,1165
16400,3315,2012,1155
16400,3321,2012,1945
16400,3322,2012,70
16400,3323,2012,2060
16400,3324,2012,1375
16400,3325,2012,70
16400,3326,2012,30
16400,3327,2012,1873
16400,3328,2012,809
16400,3329,2012,1274
16400,3331,2012,90
16400,3332,2012,275
16400,3333,2012,120
16400,3334,2012,365
16400,3335,2012,1240
16400,3339,2012,1880
16400,3342,2012,60
16400,3344,2012,315
16400,3345,2012,345
16400,3351,2012,570
16400,3352,2012,60
16400,3353,2012,802
16400,3359,2012,650
16400,3361,2012,3760
16400,3362,2012,405
16400,3363,2012,4955
16400,3365,2012,235
16400,3366,2012,10
16400,3369,2012,20
16400,3371,2012,401
16400,3372,2012,100
16400,3391,2012,540
16400,3399,2012,560
16500,3111,2012,830
16500,3113,2012,145
16500,3114,2012,1055
16500,3115,2012,495
16500,3116,2012,100
16500,3117,2012,10
16500,3118,2012,753
16500,3119,2012,500
16500,3121,2012,831
16500,3132,2012,60
16500,3133,2012,20
16500,3141,2012,70
16500,3149,2012,130
16500,3152,2012,375
16500,3159,2012,20
16500,3211,2012,403
16500,3212,2012,325
16500,3219,2012,2223
16500,3222,2012,260
16500,3231,2012,621
16500,3241,2012,1120
16500,3251,2012,200
16500,3252,2012,185
16500,3254,2012,60
16500,3255,2012,315
16500,3259,2012,160
16500,3261,2012,4947
16500,3262,2012,910
16500,3271,2012,255
16500,3272,2012,435
16500,3273,2012,295
16500,3279,2012,30
16500,3311,2012,930
16500,3312,2012,315
16500,3314,2012,90
16500,3315,2012,1227
16500,3321,2012,1572
16500,3322,2012,515
16500,3323,2012,1812
16500,3324,2012,250
16500,3325,2012,185
16500,3326,2012,355
16500,3327,2012,3267
16500,3328,2012,595
16500,3329,2012,2467
16500,3331,2012,1945
16500,3332,2012,395
16500,3333,2012,30
16500,3334,2012,240
16500,3335,2012,2988
16500,3336,2012,2545
16500,3339,2012,890
16500,3343,2012,10
16500,3344,2012,1114
16500,3345,2012,385
16500,3351,2012,255
16500,3352,2012,60
16500,3353,2012,630
16500,3359,2012,700
16500,3361,2012,10
16500,3362,2012,180
16500,3363,2012,1450
16500,3365,2012,7735
16500,3366,2012,175
16500,3369,2012,20
16500,3371,2012,505
16500,3372,2012,298
16500,3379,2012,185
16500,3391,2012,527
16500,3399,2012,827
16600,3111,2012,130
16600,3112,2012,60
16600,3113,2012,10
16600,3114,2012,10
16600,3116,2012,50
16600,3118,2012,445
16600,3119,2012,40
16600,3121,2012,265
16600,3131,2012,70
16600,3132,2012,610
16600,3133,2012,235
16600,3141,2012,255
16600,3149,2012,210
16600,3152,2012,195
16600,3159,2012,20
16600,3169,2012,20
16600,3211,2012,210
16600,3212,2012,180
16600,3219,2012,1030
16600,3222,2012,560
16600,3231,2012,627
16600,3241,2012,70
16600,3251,2012,70
16600,3252,2012,750
16600,3253,2012,10
16600,3254,2012,360
16600,3255,2012,175
16600,3256,2012,245
16600,3259,2012,1985
16600,3261,2012,3135
16600,3262,2012,760
16600,3271,2012,130
16600,3272,2012,175
16600,3273,2012,465
16600,3274,2012,550
16600,3279,2012,630
16600,3311,2012,750
16600,3314,2012,185
16600,3315,2012,70
16600,3321,2012,140
16600,3322,2012,30
16600,3323,2012,549
16600,3324,2012,20
16600,3325,2012,375
16600,3326,2012,10
16600,3327,2012,615
16600,3328,2012,150
16600,3329,2012,170
16600,3331,2012,420
16600,3332,2012,595
16600,3333,2012,10
16600,3334,2012,175
16600,3335,2012,150
16600,3339,2012,910
16600,3341,2012,130
16600,3342,2012,20
16600,3343,2012,185
16600,3344,2012,80
16600,3345,2012,2550
16600,3351,2012,355
16600,3353,2012,2160
16600,3359,2012,680
16600,3361,2012,1750
16600,3362,2012,305
16600,3363,2012,1045
16600,3364,2012,375
16600,3365,2012,435
16600,3366,2012,10
16600,3369,2012,10
16600,3371,2012,1491
16600,3372,2012,40
16600,3391,2012,311
16600,3399,2012,627
16701,3116,2012,30
16701,3121,2012,20
16701,3211,2012,420
16701,3219,2012,1294
16701,3231,2012,90
16701,3251,2012,60
16701,3259,2012,70
16701,3261,2012,60
16701,3273,2012,20
16701,3315,2012,60
16701,3327,2012,20
16701,3328,2012,10
16701,3334,2012,10
16701,3339,2012,10
16701,3371,2012,70
16701,3372,2012,10
16701,3391,2012,10
16702,3111,2012,10
16702,3114,2012,70
16702,3116,2012,30
16702,3118,2012,161
16702,3119,2012,10
16702,3121,2012,20
16702,3132,2012,10
16702,3152,2012,10
16702,3211,2012,82
16702,3219,2012,115
16702,3221,2012,175
16702,3231,2012,120
16702,3251,2012,60
16702,3252,2012,175
16702,3253,2012,20
16702,3254,2012,3750
16702,3255,2012,120
16702,3261,2012,70
16702,3262,2012,130
16702,3271,2012,70
16702,3272,2012,235
16702,3273,2012,160
16702,3279,2012,20
16702,3312,2012,10
16702,3313,2012,175
16702,3315,2012,60
16702,3321,2012,70
16702,3323,2012,295
16702,3324,2012,60
16702,3327,2012,766
16702,3328,2012,385
16702,3329,2012,80
16702,3331,2012,223
16702,3333,2012,10
16702,3336,2012,10
16702,3339,2012,250
16702,3341,2012,60
16702,3344,2012,60
16702,3345,2012,20
16702,3353,2012,20
16702,3359,2012,175
16702,3362,2012,20
16702,3363,2012,10
16702,3364,2012,925
16702,3366,2012,10
16702,3371,2012,91
16702,3391,2012,99
16702,3399,2012,50
16703,3116,2012,10
16703,3121,2012,10
16703,3133,2012,10
16703,3152,2012,60
16703,3211,2012,30
16703,3212,2012,375
16703,3219,2012,70
16703,3231,2012,30
16703,3261,2012,120
16703,3271,2012,175
16703,3272,2012,70
16703,3273,2012,60
16703,3313,2012,60
16703,3327,2012,60
16703,3371,2012,10
16703,3399,2012,20
16801,3114,2012,10
16801,3116,2012,40
16801,3118,2012,30
16801,3121,2012,20
16801,3133,2012,10
16801,3141,2012,10
16801,3149,2012,10
16801,3152,2012,10
16801,3169,2012,10
16801,3211,2012,295
16801,3219,2012,295
16801,3231,2012,64
16801,3241,2012,10
16801,3251,2012,10
16801,3259,2012,10
16801,3261,2012,90
16801,3262,2012,20
16801,3273,2012,110
16801,3314,2012,375
16801,3321,2012,10
16801,3322,2012,10
16801,3323,2012,100
16801,3324,2012,10
16801,3325,2012,10
16801,3327,2012,166
16801,3329,2012,10
16801,3331,2012,628
16801,3333,2012,70
16801,3335,2012,60
16801,3344,2012,10
16801,3345,2012,295
16801,3351,2012,10
16801,3353,2012,80
16801,3359,2012,10
16801,3369,2012,10
16801,3371,2012,153
16801,3391,2012,10
16801,3399,2012,50
16802,3114,2012,20
16802,3121,2012,10
16802,3149,2012,60
16802,3211,2012,265
16802,3212,2012,420
16802,3219,2012,150
16802,3231,2012,10
16802,3261,2012,185
16802,3262,2012,175
16802,3271,2012,10
16802,3273,2012,30
16802,3323,2012,60
16802,3327,2012,10
16802,3329,2012,10
16802,3331,2012,235
16802,3339,2012,10
16802,3359,2012,10
16802,3371,2012,10
16802,3399,2012,10
16901,3114,2012,10
16901,3115,2012,175
16901,3116,2012,10
16901,3118,2012,114
16901,3119,2012,70
16901,3121,2012,60
16901,3133,2012,10
16901,3141,2012,10
16901,3149,2012,70
16901,3152,2012,10
16901,3211,2012,130
16901,3212,2012,10
16901,3219,2012,205
16901,3222,2012,20
16901,3231,2012,137
16901,3241,2012,185
16901,3251,2012,1880
16901,3252,2012,60
16901,3254,2012,10
16901,3255,2012,20
16901,3256,2012,175
16901,3259,2012,130
16901,3261,2012,40
16901,3262,2012,10
16901,3271,2012,10
16901,3272,2012,10
16901,3273,2012,301
16901,3279,2012,80
16901,3311,2012,10
16901,3312,2012,60
16901,3323,2012,364
16901,3324,2012,10
16901,3327,2012,394
16901,3328,2012,30
16901,3329,2012,80
16901,3331,2012,30
16901,3333,2012,20
16901,3335,2012,70
16901,3339,2012,40
16901,3341,2012,70
16901,3342,2012,10
16901,3345,2012,20
16901,3346,2012,10
16901,3353,2012,195
16901,3362,2012,20
16901,3363,2012,1310
16901,3364,2012,10
16901,3371,2012,90
16901,3372,2012,60
16901,3391,2012,117
16901,3399,2012,90
16902,3211,2012,30
16902,3231,2012,60
16902,3251,2012,10
16902,3262,2012,70
16902,3323,2012,10
16902,3324,2012,10
16902,3327,2012,20
16902,3329,2012,10
16902,3331,2012,60
16902,3371,2012,10
16902,3391,2012,120
16902,3399,2012,10
17000,3111,2012,10
17000,3116,2012,10
17000,3118,2012,375
17000,3149,2012,10
17000,3152,2012,10
17000,3211,2012,275
17000,3219,2012,10
17000,3231,2012,50
17000,3241,2012,40
17000,3261,2012,10
17000,3262,2012,10
17000,3273,2012,120
17000,3279,2012,10
17000,3323,2012,130
17000,3327,2012,90
17000,3329,2012,10
17000,3331,2012,70
17000,3339,2012,175
17000,3353,2012,60
17000,3359,2012,10
17000,3362,2012,60
17000,3363,2012,10
17000,3391,2012,10
17000,3399,2012,130
1701,3111,2012,30
1701,3112,2012,130
1701,3113,2012,60
1701,3114,2012,140
1701,3115,2012,70
1701,3116,2012,2030
1701,3118,2012,1685
1701,3119,2012,60
1701,3121,2012,773
1701,3122,2012,350
1701,3131,2012,435
1701,3132,2012,810
1701,3133,2012,187
1701,3141,2012,465
1701,3149,2012,545
1701,3151,2012,190
1701,3152,2012,325
1701,3159,2012,20
1701,3161,2012,20
1701,3169,2012,90
1701,3211,2012,429
1701,3212,2012,1090
1701,3219,2012,1056
1701,3221,2012,10
1701,3222,2012,500
1701,3231,2012,2618
1701,3241,2012,670
1701,3251,2012,820
1701,3252,2012,415
1701,3253,2012,150
1701,3254,2012,6689
1701,3255,2012,80
1701,3256,2012,3015
1701,3259,2012,1860
1701,3261,2012,2333
1701,3262,2012,420
1701,3271,2012,150
1701,3272,2012,140
1701,3273,2012,1114
1701,3279,2012,262
1701,3314,2012,70
1701,3321,2012,850
1701,3322,2012,185
1701,3323,2012,1870
1701,3324,2012,30
1701,3325,2012,10
1701,3326,2012,90
1701,3327,2012,884
1701,3328,2012,270
1701,3329,2012,1645
1701,3331,2012,1155
1701,3332,2012,470
1701,3333,2012,2025
1701,3334,2012,1075
1701,3335,2012,270
1701,3339,2012,1701
1701,3341,2012,495
1701,3342,2012,960
1701,3343,2012,70
1701,3344,2012,2464
1701,3345,2012,1914
1701,3346,2012,30
1701,3351,2012,30
1701,3353,2012,680
1701,3359,2012,982
1701,3361,2012,10
1701,3362,2012,70
1701,3363,2012,3010
1701,3364,2012,405
1701,3365,2012,10
1701,3366,2012,20
1701,3369,2012,10
1701,3371,2012,506
1701,3372,2012,261
1701,3379,2012,160
1701,3391,2012,1033
1701,3399,2012,1070
1702,3111,2012,235
1702,3112,2012,60
1702,3116,2012,60
1702,3119,2012,20
1702,3121,2012,10
1702,3131,2012,60
1702,3141,2012,385
1702,3149,2012,10
1702,3211,2012,92
1702,3219,2012,415
1702,3221,2012,10
1702,3222,2012,175
1702,3231,2012,60
1702,3241,2012,10
1702,3252,2012,10
1702,3253,2012,10
1702,3261,2012,60
1702,3262,2012,10
1702,3272,2012,375
1702,3273,2012,70
1702,3314,2012,60
1702,3323,2012,70
1702,3324,2012,60
1702,3327,2012,10
1702,3333,2012,60
1702,3351,2012,60
1702,3371,2012,60
1702,3391,2012,10
1702,3399,2012,10
17100,3111,2012,70
17100,3116,2012,806
17100,3118,2012,405
17100,3119,2012,60
17100,3121,2012,60
17100,3133,2012,10
17100,3141,2012,10
17100,3149,2012,20
17100,3152,2012,60
17100,3211,2012,275
17100,3219,2012,335
17100,3222,2012,80
17100,3231,2012,395
17100,3241,2012,475
17100,3251,2012,250
17100,3252,2012,235
17100,3253,2012,10
17100,3254,2012,60
17100,3255,2012,20
17100,3256,2012,10
17100,3259,2012,175
17100,3261,2012,940
17100,3262,2012,195
17100,3271,2012,312
17100,3272,2012,70
17100,3273,2012,210
17100,3279,2012,20
17100,3311,2012,2125
17100,3314,2012,1160
17100,3315,2012,60
17100,3322,2012,10
17100,3323,2012,260
17100,3324,2012,10
17100,3327,2012,545
17100,3328,2012,30
17100,3329,2012,265
17100,3331,2012,610
17100,3332,2012,10
17100,3333,2012,10
17100,3334,2012,375
17100,3335,2012,20
17100,3336,2012,120
17100,3339,2012,365
17100,3344,2012,10
17100,3345,2012,10
17100,3353,2012,235
17100,3359,2012,30
17100,3363,2012,130
17100,3365,2012,235
17100,3366,2012,60
17100,3371,2012,50
17100,3379,2012,60
17100,3391,2012,803
17100,3399,2012,170
17200,3111,2012,120
17200,3113,2012,20
17200,3114,2012,560
17200,3115,2012,435
17200,3116,2012,4496
17200,3118,2012,10
17200,3119,2012,60
17200,3121,2012,455
17200,3141,2012,20
17200,3149,2012,20
17200,3169,2012,10
17200,3211,2012,80
17200,3212,2012,120
17200,3219,2012,595
17200,3222,2012,195
17200,3231,2012,2834
17200,3241,2012,10
17200,3252,2012,10
17200,3254,2012,750
17200,3255,2012,10
17200,3256,2012,10
17200,3259,2012,10
17200,3261,2012,560
17200,3262,2012,70
17200,3272,2012,10
17200,3273,2012,220
17200,3274,2012,235
17200,3279,2012,20
17200,3313,2012,60
17200,3314,2012,375
17200,3322,2012,10
17200,3323,2012,90
17200,3324,2012,10
17200,3327,2012,258
17200,3328,2012,10
17200,3329,2012,235
17200,3335,2012,175
17200,3339,2012,130
17200,3344,2012,60
17200,3345,2012,140
17200,3351,2012,10
17200,3359,2012,70
17200,3363,2012,750
17200,3366,2012,10
17200,3369,2012,10
17200,3371,2012,435
17200,3372,2012,10
17200,3391,2012,100
17200,3399,2012,94
17300,3111,2012,80
17300,3113,2012,760
17300,3114,2012,20
17300,3116,2012,30
17300,3118,2012,30
17300,3119,2012,20
17300,3121,2012,210
17300,3132,2012,550
17300,3141,2012,935
17300,3149,2012,255
17300,3151,2012,10
17300,3152,2012,10
17300,3159,2012,175
17300,3211,2012,346
17300,3219,2012,515
17300,3221,2012,1750
17300,3222,2012,315
17300,3231,2012,220
17300,3251,2012,185
17300,3252,2012,375
17300,3253,2012,10
17300,3255,2012,10
17300,3259,2012,60
17300,3261,2012,690
17300,3272,2012,20
17300,3273,2012,90
17300,3313,2012,235
17300,3321,2012,245
17300,3322,2012,750
17300,3323,2012,320
17300,3324,2012,30
17300,3327,2012,200
17300,3329,2012,405
17300,3333,2012,20
17300,3334,2012,725
17300,3335,2012,40
17300,3336,2012,185
17300,3339,2012,120
17300,3342,2012,10
17300,3343,2012,10
17300,3344,2012,175
17300,3345,2012,70
17300,3369,2012,60
17300,3371,2012,206
17300,3372,2012,20
17300,3391,2012,395
17300,3399,2012,250
17400,3111,2012,144
17400,3112,2012,375
17400,3113,2012,60
17400,3114,2012,175
17400,3115,2012,555
17400,3116,2012,113
17400,3118,2012,575
17400,3119,2012,70
17400,3121,2012,50
17400,3132,2012,175
17400,3133,2012,175
17400,3141,2012,10
17400,3149,2012,80
17400,3152,2012,70
17400,3169,2012,10
17400,3211,2012,177
17400,3212,2012,80
17400,3219,2012,461
17400,3221,2012,120
17400,3222,2012,305
17400,3231,2012,1899
17400,3241,2012,100
17400,3251,2012,60
17400,3252,2012,60
17400,3253,2012,50
17400,3254,2012,10
17400,3255,2012,175
17400,3256,2012,235
17400,3259,2012,70
17400,3261,2012,1156
17400,3262,2012,130
17400,3271,2012,130
17400,3273,2012,860
17400,3279,2012,245
17400,3314,2012,10
17400,3315,2012,20
17400,3321,2012,20
17400,3323,2012,829
17400,3324,2012,130
17400,3325,2012,60
17400,3327,2012,566
17400,3328,2012,70
17400,3329,2012,345
17400,3331,2012,1750
17400,3332,2012,385
17400,3333,2012,395
17400,3334,2012,445
17400,3335,2012,540
17400,3336,2012,2125
17400,3339,2012,3870
17400,3341,2012,20
17400,3343,2012,10
17400,3344,2012,140
17400,3345,2012,90
17400,3352,2012,60
17400,3353,2012,70
17400,3359,2012,10
17400,3362,2012,257
17400,3363,2012,250
17400,3369,2012,10
17400,3371,2012,305
17400,3372,2012,110
17400,3379,2012,175
17400,3391,2012,92
17400,3399,2012,265
17501,3111,2012,60
17501,3112,2012,60
17501,3113,2012,10
17501,3115,2012,80
17501,3116,2012,1840
17501,3118,2012,40
17501,3121,2012,10
17501,3149,2012,20
17501,3152,2012,175
17501,3169,2012,10
17501,3211,2012,297
17501,3212,2012,60
17501,3219,2012,830
17501,3221,2012,750
17501,3222,2012,10
17501,3231,2012,80
17501,3241,2012,20
17501,3252,2012,10
17501,3253,2012,120
17501,3259,2012,60
17501,3261,2012,420
17501,3262,2012,60
17501,3271,2012,120
17501,3272,2012,70
17501,3273,2012,50
17501,3279,2012,10
17501,3315,2012,60
17501,3321,2012,10
17501,3323,2012,265
17501,3324,2012,175
17501,3327,2012,81
17501,3331,2012,60
17501,3339,2012,60
17501,3344,2012,10
17501,3345,2012,235
17501,3363,2012,10
17501,3364,2012,1750
17501,3366,2012,27
17501,3371,2012,945
17501,3372,2012,10
17501,3379,2012,750
17501,3391,2012,22
17501,3399,2012,40
17502,3112,2012,60
17502,3114,2012,245
17502,3115,2012,445
17502,3116,2012,195
17502,3118,2012,195
17502,3119,2012,10
17502,3121,2012,435
17502,3131,2012,10
17502,3132,2012,20
17502,3141,2012,20
17502,3159,2012,10
17502,3211,2012,235
17502,3212,2012,10
17502,3219,2012,260
17502,3222,2012,120
17502,3231,2012,786
17502,3241,2012,235
17502,3252,2012,60
17502,3253,2012,60
17502,3254,2012,375
17502,3256,2012,10
17502,3261,2012,1953
17502,3262,2012,195
17502,3273,2012,465
17502,3279,2012,10
17502,3312,2012,10
17502,3323,2012,395
17502,3324,2012,245
17502,3327,2012,125
17502,3329,2012,20
17502,3333,2012,10
17502,3334,2012,175
17502,3335,2012,20
17502,3339,2012,175
17502,3341,2012,60
17502,3342,2012,10
17502,3353,2012,10
17502,3362,2012,10
17502,3363,2012,185
17502,3369,2012,10
17502,3371,2012,205
17502,3372,2012,80
17502,3379,2012,80
17502,3391,2012,20
17502,3399,2012,20
17600,3111,2012,70
17600,3112,2012,60
17600,3113,2012,10
17600,3114,2012,10
17600,3116,2012,20
17600,3118,2012,60
17600,3119,2012,80
17600,3121,2012,493
17600,3133,2012,10
17600,3141,2012,40
17600,3149,2012,20
17600,3152,2012,40
17600,3169,2012,20
17600,3211,2012,380
17600,3212,2012,90
17600,3219,2012,700
17600,3222,2012,70
17600,3231,2012,137
17600,3241,2012,10
17600,3253,2012,20
17600,3254,2012,271
17600,3261,2012,505
17600,3271,2012,140
17600,3272,2012,10
17600,3273,2012,124
17600,3279,2012,100
17600,3311,2012,10
17600,3312,2012,60
17600,3313,2012,10
17600,3315,2012,175
17600,3321,2012,10
17600,3323,2012,30
17600,3327,2012,120
17600,3329,2012,215
17600,3331,2012,10
17600,3332,2012,195
17600,3333,2012,10
17600,3334,2012,60
17600,3335,2012,20
17600,3339,2012,80
17600,3342,2012,20
17600,3343,2012,20
17600,3344,2012,80
17600,3345,2012,1850
17600,3346,2012,10
17600,3353,2012,435
17600,3359,2012,305
17600,3362,2012,10
17600,3363,2012,420
17600,3364,2012,350
17600,3366,2012,20
17600,3371,2012,385
17600,3372,2012,70
17600,3379,2012,70
17600,3391,2012,205
17600,3399,2012,350
17700,3111,2012,140
17700,3112,2012,185
17700,3113,2012,90
17700,3114,2012,80
17700,3115,2012,1160
17700,3116,2012,230
17700,3118,2012,1272
17700,3119,2012,250
17700,3121,2012,1405
17700,3122,2012,10
17700,3131,2012,20
17700,3132,2012,140
17700,3133,2012,70
17700,3141,2012,30
17700,3149,2012,740
17700,3152,2012,44
17700,3159,2012,30
17700,3162,2012,10
17700,3169,2012,60
17700,3211,2012,445
17700,3212,2012,60
17700,3219,2012,920
17700,3221,2012,550
17700,3222,2012,1801
17700,3231,2012,1307
17700,3241,2012,148
17700,3251,2012,210
17700,3252,2012,255
17700,3253,2012,150
17700,3254,2012,614
17700,3255,2012,109
17700,3256,2012,870
17700,3259,2012,150
17700,3261,2012,1996
17700,3262,2012,70
17700,3271,2012,305
17700,3272,2012,750
17700,3273,2012,608
17700,3279,2012,340
17700,3311,2012,750
17700,3312,2012,175
17700,3313,2012,750
17700,3314,2012,1829
17700,3315,2012,787
17700,3321,2012,380
17700,3322,2012,70
17700,3323,2012,1165
17700,3324,2012,630
17700,3326,2012,90
17700,3327,2012,1973
17700,3328,2012,533
17700,3329,2012,1421
17700,3331,2012,580
17700,3332,2012,561
17700,3333,2012,225
17700,3334,2012,1029
17700,3335,2012,695
17700,3336,2012,410
17700,3339,2012,2320
17700,3341,2012,1110
17700,3342,2012,379
17700,3343,2012,10
17700,3344,2012,2345
17700,3345,2012,1677
17700,3351,2012,130
17700,3353,2012,1228
17700,3359,2012,1241
17700,3361,2012,750
17700,3362,2012,90
17700,3363,2012,720
17700,3364,2012,10
17700,3366,2012,30
17700,3371,2012,1330
17700,3372,2012,233
17700,3379,2012,60
17700,3391,2012,3898
17700,3399,2012,1004
17800,3111,2012,60
17800,3115,2012,1100
17800,3116,2012,20
17800,3117,2012,10
17800,3118,2012,30
17800,3119,2012,10
17800,3121,2012,80
17800,3132,2012,20
17800,3133,2012,10
17800,3149,2012,70
17800,3152,2012,20
17800,3159,2012,10
17800,3169,2012,10
17800,3211,2012,120
17800,3212,2012,130
17800,3219,2012,70
17800,3222,2012,190
17800,3231,2012,990
17800,3241,2012,30
17800,3254,2012,1320
17800,3256,2012,10
17800,3261,2012,235
17800,3273,2012,100
17800,3279,2012,80
17800,3314,2012,60
17800,3321,2012,10
17800,3322,2012,70
17800,3323,2012,40
17800,3327,2012,100
17800,3329,2012,70
17800,3331,2012,20
17800,3332,2012,30
17800,3333,2012,10
17800,3335,2012,90
17800,3339,2012,770
17800,3342,2012,60
17800,3343,2012,10
17800,3344,2012,2060
17800,3345,2012,235
17800,3359,2012,10
17800,3362,2012,190
17800,3363,2012,60
17800,3364,2012,375
17800,3371,2012,140
17800,3372,2012,51
17800,3391,2012,30
17800,3399,2012,215
17900,3111,2012,80
17900,3113,2012,10
17900,3115,2012,435
17900,3116,2012,160
17900,3118,2012,130
17900,3119,2012,445
17900,3121,2012,20
17900,3131,2012,10
17900,3141,2012,10
17900,3149,2012,185
17900,3151,2012,10
17900,3152,2012,10
17900,3159,2012,10
17900,3211,2012,144
17900,3212,2012,10
17900,3219,2012,405
17900,3222,2012,315
17900,3231,2012,228
17900,3241,2012,181
17900,3251,2012,10
17900,3252,2012,20
17900,3253,2012,10
17900,3259,2012,80
17900,3261,2012,285
17900,3273,2012,210
17900,3279,2012,373
17900,3312,2012,10
17900,3322,2012,20
17900,3323,2012,175
17900,3326,2012,175
17900,3327,2012,771
17900,3328,2012,370
17900,3329,2012,80
17900,3331,2012,10
17900,3332,2012,395
17900,3333,2012,395
17900,3334,2012,10
17900,3335,2012,20
17900,3339,2012,130
17900,3341,2012,10
17900,3342,2012,43
17900,3343,2012,175
17900,3344,2012,2830
17900,3345,2012,1985
17900,3352,2012,375
17900,3353,2012,70
17900,3359,2012,60
17900,3362,2012,10
17900,3363,2012,10
17900,3364,2012,10
17900,3365,2012,70
17900,3369,2012,10
17900,3371,2012,40
17900,3372,2012,130
17900,3391,2012,217
17900,3399,2012,110
1800,3111,2012,60
1800,3112,2012,60
1800,3113,2012,20
1800,3114,2012,1100
1800,3116,2012,6965
1800,3118,2012,935
1800,3119,2012,60
1800,3121,2012,60
1800,3131,2012,175
1800,3133,2012,750
1800,3141,2012,10
1800,3149,2012,20
1800,3152,2012,185
1800,3211,2012,175
1800,3212,2012,385
1800,3219,2012,50
1800,3222,2012,60
1800,3231,2012,42
1800,3251,2012,60
1800,3253,2012,70
1800,3259,2012,60
1800,3261,2012,190
1800,3262,2012,375
1800,3271,2012,70
1800,3273,2012,210
1800,3313,2012,60
1800,3321,2012,70
1800,3322,2012,10
1800,3323,2012,120
1800,3324,2012,60
1800,3326,2012,20
1800,3327,2012,90
1800,3328,2012,10
1800,3329,2012,175
1800,3331,2012,435
1800,3332,2012,175
1800,3335,2012,20
1800,3339,2012,410
1800,3344,2012,10
1800,3351,2012,60
1800,3353,2012,550
1800,3362,2012,185
1800,3363,2012,385
1800,3364,2012,750
1800,3371,2012,113
1800,3372,2012,20
1800,3391,2012,52
1800,3399,2012,395
18000,3111,2012,480
18000,3112,2012,690
18000,3113,2012,736
18000,3114,2012,1745
18000,3115,2012,2310
18000,3116,2012,1118
18000,3118,2012,2830
18000,3119,2012,1886
18000,3121,2012,2038
18000,3122,2012,185
18000,3132,2012,430
18000,3133,2012,76
18000,3141,2012,78
18000,3149,2012,560
18000,3151,2012,10
18000,3152,2012,120
18000,3159,2012,385
