"cz","L_manuf_t0","L_manuf_t1","d_ln_L","IPW","period","sample"
"30502",3777,2026,-0.622866637903829,0.983926109622036,"2012-2019","manuf"
"30601",17407,14121,-0.209209373083457,-10.9567897908475,"2012-2019","manuf"
"30602",430,123,-1.25160085331519,6.22266741819983,"2012-2019","manuf"
"30604",1051,24,-3.77944354052901,-1.34740337050074,"2012-2019","manuf"
"30701",2950,860,-1.23262806008631,1.18985270675329,"2012-2019","manuf"
"30801",1183,122,-2.27178781924513,-1.05630870343968,"2012-2019","manuf"
"30802",5863,3691,-0.462763993934217,3.0923354397749,"2012-2019","manuf"
"30901",3108,188,-2.80529274865759,0.085894840466779,"2012-2019","manuf"
"30902",1235,31,-3.68483904457693,5.32977401238706,"2012-2019","manuf"
"30903",10382,9483,-0.0905728155034478,0.68686796044303,"2012-2019","manuf"
"30904",3031,1036,-1.07352545423837,3.50658662771867,"2012-2019","manuf"
"30908",2885,27,-4.67144331293787,1.48358322750324,"2012-2019","manuf"
"31001",4311,88,-3.89158836026893,-0.990620961092763,"2012-2019","manuf"
"31003",140,13,-2.37669306514777,1.10870144728413,"2012-2019","manuf"
"31004",4000,96,-3.72970144863419,0.40174897914823,"2012-2019","manuf"
"3101",4381,1022,-1.45551551705025,1.39785057304455,"2012-2019","manuf"
"3102",2116,755,-1.03056504372917,3.39964252228545,"2012-2019","manuf"
"31101",9403,4961,-0.639421453976029,-1.93618054973514,"2012-2019","manuf"
"31102",2771,1192,-0.843575697237683,7.48125724427828,"2012-2019","manuf"
"31103",1531,956,-0.470918482606283,-1.57454084691174,"2012-2019","manuf"
"31201",39491,39471,-0.000506572792676963,3.5551203826874,"2012-2019","manuf"
"31202",1165,775,-0.407613336646453,1.04756528594993,"2012-2019","manuf"
"31301",44933,36862,-0.197991281255524,-10.1360199009269,"2012-2019","manuf"
"31302",370,18,-3.0231312477421,3.55861551098518,"2012-2019","manuf"
"31303",1192,1191,-0.000839278269995525,2.63995680423577,"2012-2019","manuf"
"31401",7069,7410,0.0471114121191789,8.15655004793379,"2012-2019","manuf"
"31503",1052,499,-0.745842297546137,2.0168180244408,"2012-2019","manuf"
"31600",11559,7564,-0.424064203515918,-2.15024830316096,"2012-2019","manuf"
"31700",10876,7032,-0.436087366387349,0.688129114966044,"2012-2019","manuf"
"31800",7488,4405,-0.530561479787149,0.553256821301688,"2012-2019","manuf"
"31900",13975,15361,0.0945618107258461,2.40094896530267,"2012-2019","manuf"
"32000",193120,185954,-0.0378124260505892,-3.8882282121432,"2012-2019","manuf"
"3201",160,7,-3.12926366617851,1.67328211826591,"2012-2019","manuf"
"3202",735,196,-1.32175583998232,2.44516663802505,"2012-2019","manuf"
"3203",3278,681,-1.57142645315426,5.51192097629796,"2012-2019","manuf"
"32100",26049,16070,-0.483025199997197,-0.527846130624196,"2012-2019","manuf"
"32201",6600,1200,-1.70474809223843,1.29775813040555,"2012-2019","manuf"
"32202",6702,1802,-1.31350883012897,1.11794350991903,"2012-2019","manuf"
"32301",3756,2502,-0.406264149301298,-4.52590945609992,"2012-2019","manuf"
"32302",1135,43,-3.27318781422194,4.97869160529253,"2012-2019","manuf"
"32305",525,33,-2.76689070112514,5.57797732517744,"2012-2019","manuf"
"32306",415,80,-1.64625188555682,-20.3524596364579,"2012-2019","manuf"
"32501",3949,1954,-0.703583828683922,2.63472418606797,"2012-2019","manuf"
"32601",5185,3908,-0.282744107500953,4.45850203811385,"2012-2019","manuf"
"32602",1040,75,-2.62948787859911,-0.101346059398523,"2012-2019","manuf"
"32701",3004,83,-3.58885940508743,2.09546569424403,"2012-2019","manuf"
"32702",3230,1148,-1.03446083933719,1.87362699637318,"2012-2019","manuf"
"32801",16186,14128,-0.135988027211907,2.50357863712531,"2012-2019","manuf"
"32802",4884,1454,-1.21164617713713,3.02389873528072,"2012-2019","manuf"
"32900",6968,6041,-0.142758678393598,5.02079887441008,"2012-2019","manuf"
"3300",33912,15535,-0.780673391205326,0.255187693235425,"2012-2019","manuf"
"33000",84463,88739,0.0493859083642434,3.41199775870968,"2012-2019","manuf"
"33100",142841,142616,-0.00157641989228274,3.90371932479838,"2012-2019","manuf"
"33200",12517,4026,-1.13431439312829,0.632204327740057,"2012-2019","manuf"
"33300",15668,8548,-0.605923078346683,4.00114836294066,"2012-2019","manuf"
"33400",15913,8055,-0.68084336859911,5.86128084184996,"2012-2019","manuf"
"33500",16781,7554,-0.798170069728759,-0.271534195210954,"2012-2019","manuf"
"33601",6026,3676,-0.494258236214669,-0.276705440146335,"2012-2019","manuf"
"33700",6588,1530,-1.45998207691105,-2.58304506553759,"2012-2019","manuf"
"33801",1950,198,-2.28731762086326,5.93936214490647,"2012-2019","manuf"
"33802",1830,481,-1.33620397572971,2.52256581845078,"2012-2019","manuf"
"33803",34756,23919,-0.373679096788493,2.48439047804638,"2012-2019","manuf"
"33901",1787,322,-1.71374196961502,-2.72832253482408,"2012-2019","manuf"
"33902",9359,3092,-1.10752031644994,-5.86433530768692,"2012-2019","manuf"
"3400",12316,6975,-0.568566902354824,2.42111632755141,"2012-2019","manuf"
"34001",14036,4328,-1.17651991617679,-11.4130871373684,"2012-2019","manuf"
"34002",7069,277,-3.23945679998362,1.83786883517641,"2012-2019","manuf"
"34101",1750,1878,0.0705915928506489,-6.23650478770898,"2012-2019","manuf"
"34102",4608,2520,-0.603535021870258,1.29847576883608,"2012-2019","manuf"
"34103",275,131,-0.74157377446542,-5.75943369543404,"2012-2019","manuf"
"34104",375,88,-1.4495892114922,-6.23650478770898,"2012-2019","manuf"
"34107",192,63,-1.11436064563625,-6.23650478770898,"2012-2019","manuf"
"34108",1775,2229,0.227752631476353,-5.97887573839369,"2012-2019","manuf"
"34109",350,226,-0.437398155211173,-1.49631592949424,"2012-2019","manuf"
"34110",571,343,-0.509658762490071,-4.44273165415924,"2012-2019","manuf"
"34111",566,72,-2.06192795918713,-2.25913467580346,"2012-2019","manuf"
"34114",3283,2240,-0.382281772652508,-6.06724233699212,"2012-2019","manuf"
"34115",723,321,-0.811968099028749,-0.792832440492145,"2012-2019","manuf"
"34201",100,25,-1.38629436111989,-3.74371867543862,"2012-2019","manuf"
"34203",1329,820,-0.482877718454947,0.0333845231024996,"2012-2019","manuf"
"34204",545,145,-1.32405205224267,6.43376126423732,"2012-2019","manuf"
"34301",954,45,-3.05400118167797,2.44605538394418,"2012-2019","manuf"
"34302",540,82,-1.88484989229407,3.1908869674923,"2012-2019","manuf"
"34303",406,27,-2.7105162935974,-7.11380622452159,"2012-2019","manuf"
"34304",785,149,-1.66173741183695,5.7934149034848,"2012-2019","manuf"
"34308",4353,3444,-0.234231676004676,1.46405398312391,"2012-2019","manuf"
"34401",150,14,-2.371577964481,1.46749168649551,"2012-2019","manuf"
"34402",3500,2901,-0.187707463356101,-1.67829906677479,"2012-2019","manuf"
"34403",1421,367,-1.35375428004253,-0.215511426847263,"2012-2019","manuf"
"34404",1122,395,-1.04398232118152,-1.24534203339115,"2012-2019","manuf"
"34501",345,412,0.177478932318166,-5.8166058545848,"2012-2019","manuf"
"34502",257,118,-0.778391460429555,1.94534698235159,"2012-2019","manuf"
"34503",3685,2168,-0.5304654420639,5.74343730232179,"2012-2019","manuf"
"34504",2885,2396,-0.18572421970686,1.57819474683375,"2012-2019","manuf"
"34601",1015,417,-0.889557669677086,1.60633954531359,"2012-2019","manuf"
"34602",435,2,-5.38219885052874,-1.43666363280472,"2012-2019","manuf"
"34603",3032,1212,-0.916950580133002,4.22636097454605,"2012-2019","manuf"
"34701",9797,9144,-0.0689782898699942,-2.42043218659628,"2012-2019","manuf"
"34702",313,268,-0.155216210029296,5.04217210703454,"2012-2019","manuf"
"34703",1185,755,-0.450780304320206,-0.990096443188694,"2012-2019","manuf"
"34801",272,39,-1.94224042016635,-6.32332611734061,"2012-2019","manuf"
"34802",1628,759,-0.763105769166855,-0.312615230599261,"2012-2019","manuf"
"34805",468,78,-1.79175946922806,-0.0234635672618868,"2012-2019","manuf"
"34901",17012,11708,-0.373646608561748,-7.87063069201899,"2012-2019","manuf"
"3500",27945,19416,-0.364140824297362,1.32371647692798,"2012-2019","manuf"
"35001",98815,113237,0.136233552394861,1.89623452343203,"2012-2019","manuf"
"35002",285,179,-0.465103374427896,1.80716070483957,"2012-2019","manuf"
"35100",33021,23035,-0.360128924321483,0.673598075656565,"2012-2019","manuf"
"35201",4978,2847,-0.5587623956495,2.4665258999882,"2012-2019","manuf"
"35202",151,123,-0.205095481442507,2.33089083368745,"2012-2019","manuf"
"35300",2522,1555,-0.48357669191153,4.18358275360077,"2012-2019","manuf"
"35401",8787,6489,-0.303164920874673,7.68728509368284,"2012-2019","manuf"
"35402",756,122,-1.82402033144628,-3.07199873971475,"2012-2019","manuf"
"35500",1534,265,-1.75590415594098,1.50883098852386,"2012-2019","manuf"
"35600",1368,1448,0.0568334747631658,0.688470652397931,"2012-2019","manuf"
"35701",5665,3012,-0.631702584542323,1.08150105726917,"2012-2019","manuf"
"35702",2430,807,-1.10232286806465,0.128225588467814,"2012-2019","manuf"
"35801",28139,21858,-0.252589527197621,-29.9722205059079,"2012-2019","manuf"
"35802",2392,628,-1.33734494860232,-2.19415995213996,"2012-2019","manuf"
"35803",220,7,-3.44771739729705,4.23200065201331,"2012-2019","manuf"
"35901",3913,3127,-0.22423026475257,5.21963346137479,"2012-2019","manuf"
"35902",1561,964,-0.481990625904887,4.61102595778413,"2012-2019","manuf"
"35903",50,11,-1.51412773262978,-39.121896620902,"2012-2019","manuf"
"3600",4886,805,-1.80328697439912,-0.115185231663929,"2012-2019","manuf"
"36000",16641,16603,-0.00228612781555704,2.56698635899611,"2012-2019","manuf"
"36100",71855,76261,0.0595114678515891,3.15211506749615,"2012-2019","manuf"
"36200",20686,15457,-0.291395167785431,-0.839049382960869,"2012-2019","manuf"
"36301",10907,5071,-0.765866748133725,0.433974668061832,"2012-2019","manuf"
"36303",682,181,-1.32653262657764,2.13116782073201,"2012-2019","manuf"
"36401",395,103,-1.34415677667149,-1.58669834427534,"2012-2019","manuf"
"36402",582,138,-1.43921676257423,-3.05812351310769,"2012-2019","manuf"
"36404",3280,1317,-0.912486999634909,1.41740532494074,"2012-2019","manuf"
"36501",2407,1190,-0.704427851677497,-0.180925703052306,"2012-2019","manuf"
"36503",190,78,-0.890315245470894,-0.819811096001348,"2012-2019","manuf"
"36600",4099,2960,-0.325553773186232,2.19847715151384,"2012-2019","manuf"
"36700",2687,1907,-0.342894003015073,0.246984393999433,"2012-2019","manuf"
"36800",7866,7809,-0.00727275932908,-1.65359856519919,"2012-2019","manuf"
"36902",6278,4609,-0.309040544681389,-3.85354713568068,"2012-2019","manuf"
"3700",11212,8459,-0.281753669980665,0.692427140005896,"2012-2019","manuf"
"37000",30989,27806,-0.108380478057967,0.949798622140217,"2012-2019","manuf"
"37100",12144,12647,0.0405848122445658,0.987824384785242,"2012-2019","manuf"
"37200",43418,44082,0.0151774341996322,4.65649902914165,"2012-2019","manuf"
"37300",7881,5939,-0.282914030337789,1.50778801979646,"2012-2019","manuf"
"37400",58245,51331,-0.126363393684764,0.879085574862223,"2012-2019","manuf"
"37500",102671,98903,-0.0373901293679655,-5.42602331944408,"2012-2019","manuf"
"37601",330,169,-0.669193939537452,2.43219042493013,"2012-2019","manuf"
"37603",670,15,-3.7992275112828,2.12977309710145,"2012-2019","manuf"
"37604",19996,19008,-0.0506723103710893,9.88824838541718,"2012-2019","manuf"
"37700",21410,23299,0.084552338594106,-2.80683743798965,"2012-2019","manuf"
"37800",130090,155245,0.176777995562329,0.653705878905923,"2012-2019","manuf"
"37901",23087,25231,0.0888037086720548,2.51166344501536,"2012-2019","manuf"
"37903",415,214,-0.662302505208847,2.31293560584924,"2012-2019","manuf"
"3800",20663,10515,-0.675541852126804,2.79780561005336,"2012-2019","manuf"
"38000",94733,105781,0.110308510836196,-3.83773730769535,"2012-2019","manuf"
"38100",7455,3823,-0.667849493502425,0.346620927486965,"2012-2019","manuf"
"38200",18968,18465,-0.0268763004585786,1.33215706236464,"2012-2019","manuf"
"38300",622530,589784,-0.0540354517754498,-0.303916886023662,"2012-2019","manuf"
"38401",5439,1911,-1.04596855518269,1.74040381695562,"2012-2019","manuf"
"38402",2373,2651,0.110781949853262,-0.729815192669253,"2012-2019","manuf"
"38501",5523,3480,-0.461888897132669,-1.28042022065761,"2012-2019","manuf"
"38502",2381,658,-1.28607091516155,0.14835895192287,"2012-2019","manuf"
"38601",22179,18670,-0.172227937689442,1.2443596844292,"2012-2019","manuf"
"38602",1977,451,-1.47786848366794,-1.32424887447931,"2012-2019","manuf"
"38700",11324,8171,-0.326333066847083,2.26490301234704,"2012-2019","manuf"
"38801",90410,103167,0.131994153719816,-8.19295930560468,"2012-2019","manuf"
"38802",2417,2015,-0.1819079063227,2.21897523772691,"2012-2019","manuf"
"38901",40165,35864,-0.113261962772638,-9.46480293858289,"2012-2019","manuf"
"38902",2258,964,-0.851143450099062,-0.0111529979358196,"2012-2019","manuf"
"39000",8134,9317,0.135787880983255,3.56129026586668,"2012-2019","manuf"
"3901",9434,4289,-0.788266579327328,2.75120820813808,"2012-2019","manuf"
"39100",14282,10797,-0.279731685361915,0.110871889303399,"2012-2019","manuf"
"39201",1910,917,-0.733751048784211,0.842691225342741,"2012-2019","manuf"
"39203",5716,5252,-0.0846603036270697,0.823145551363565,"2012-2019","manuf"
"39301",254,64,-1.37845118365887,8.94019696125048,"2012-2019","manuf"
"39302",9835,8219,-0.179498904674661,1.59290878779575,"2012-2019","manuf"
"39303",2895,894,-1.17503461483358,2.76008958964981,"2012-2019","manuf"
"39400",158545,174534,0.0960811003760753,1.18413007177545,"2012-2019","manuf"
"4001",2831,827,-1.23058059008821,-2.35410706966443,"2012-2019","manuf"
"4002",16151,4169,-1.35430576835772,3.19937637539466,"2012-2019","manuf"
"4003",2973,991,-1.09861228866811,0.901940824803824,"2012-2019","manuf"
"4004",1068,256,-1.42836557504058,-9.16298908541953,"2012-2019","manuf"
"401",24473,18027,-0.305699835020965,5.38481692004448,"2012-2019","manuf"
"402",6167,2262,-1.00296311831543,7.35022083920442,"2012-2019","manuf"
"4101",3482,334,-2.34422112735143,-0.541064716164876,"2012-2019","manuf"
"4102",8962,1485,-1.79757864410929,3.77339177019929,"2012-2019","manuf"
"4103",6393,4568,-0.33612816943088,2.44674106993645,"2012-2019","manuf"
"4200",23177,13260,-0.558408422862707,-4.85721329248167,"2012-2019","manuf"
"4301",4750,1244,-1.33981262372956,-8.72819607823569,"2012-2019","manuf"
"4302",4308,582,-2.00175859054484,1.77205417628719,"2012-2019","manuf"
"4401",6276,1901,-1.1943527713645,-4.2753706117764,"2012-2019","manuf"
"4402",4790,2791,-0.540130456868639,7.57552239788689,"2012-2019","manuf"
"4601",4704,1702,-1.01660918044514,2.63690068331059,"2012-2019","manuf"
"4602",8441,4158,-0.708066595565761,3.81048514399293,"2012-2019","manuf"
"4701",5504,725,-2.0270587247585,15.2355872207079,"2012-2019","manuf"
"4702",5182,392,-2.58168452133159,4.0959971777987,"2012-2019","manuf"
"4800",3354,158,-3.05531390935619,3.217893942678,"2012-2019","manuf"
"4901",14015,6467,-0.773415862152294,2.63468259899009,"2012-2019","manuf"
"4902",7559,2275,-1.20075885390713,-0.9166634480298,"2012-2019","manuf"
"4903",2615,114,-3.13282092810453,-18.3679313220546,"2012-2019","manuf"
"500",83000,61567,-0.298714595089004,6.36500266910299,"2012-2019","manuf"
"5000",25909,19640,-0.277022095765874,6.03518227913646,"2012-2019","manuf"
"5100",10207,2300,-1.49016463648626,2.95052408542194,"2012-2019","manuf"
"5201",4158,3221,-0.255342319086759,4.52862025212836,"2012-2019","manuf"
"5202",35474,25735,-0.320948100678677,1.69470204830632,"2012-2019","manuf"
"5300",3782,267,-2.65075959081815,-19.2758805118988,"2012-2019","manuf"
"5401",15597,8859,-0.565644696639794,1.05424472870963,"2012-2019","manuf"
"5402",8309,2695,-1.12594106032188,3.34829945186859,"2012-2019","manuf"
"5500",10174,5725,-0.57499289696027,1.41263126627435,"2012-2019","manuf"
"5600",55713,41681,-0.290168123399269,7.71051057902639,"2012-2019","manuf"
"5700",13202,7383,-0.58118827318955,3.10152928586207,"2012-2019","manuf"
"5800",8598,3412,-0.924230988444657,0.187111010739979,"2012-2019","manuf"
"5900",12364,9006,-0.31689800239049,4.97751843871946,"2012-2019","manuf"
"6000",37313,25045,-0.398667584588466,14.7671375815645,"2012-2019","manuf"
"601",5950,3682,-0.479935136746652,0.11254145884167,"2012-2019","manuf"
"602",2995,513,-1.76442366537878,2.02140144094408,"2012-2019","manuf"
"6100",27899,20048,-0.330461447737349,8.62609813032717,"2012-2019","manuf"
"6200",15100,7900,-0.647831984347903,3.59083204558438,"2012-2019","manuf"
"6301",8398,5117,-0.495425252439047,2.37454704695064,"2012-2019","manuf"
"6302",6864,3707,-0.616067438017065,7.99817145476971,"2012-2019","manuf"
"6401",36120,22563,-0.470535332036409,8.83510474805819,"2012-2019","manuf"
"6402",6897,1799,-1.34385557948076,3.16355580028042,"2012-2019","manuf"
"6501",2795,510,-1.70117665987083,-0.1175165561518,"2012-2019","manuf"
"6502",18744,10125,-0.615866088212892,15.2629052637784,"2012-2019","manuf"
"6600",51352,30528,-0.520059588743601,22.6504653186467,"2012-2019","manuf"
"6700",51217,58596,0.134594926682238,0.602992321147007,"2012-2019","manuf"
"6800",16022,15285,-0.0470908224501283,0.785836641507418,"2012-2019","manuf"
"6900",16442,13405,-0.204211265042019,4.19685500583084,"2012-2019","manuf"
"700",31551,28049,-0.11765230349668,4.30597356282122,"2012-2019","manuf"
"7000",21554,24273,0.118803207319171,-0.542124374622074,"2012-2019","manuf"
"7100",18813,19293,0.0251942155918421,-1.39784013005991,"2012-2019","manuf"
"7200",7403,8108,0.0909659051287939,7.25176393828307,"2012-2019","manuf"
"7300",19918,15345,-0.260834157437749,19.4399998132984,"2012-2019","manuf"
"7400",40230,38093,-0.0545824477430426,1.50822689359768,"2012-2019","manuf"
"7500",11328,9465,-0.179676752290078,2.28894311879006,"2012-2019","manuf"
"7600",27292,22966,-0.17257875759918,2.76209743379128,"2012-2019","manuf"
"7700",6025,1068,-1.73012973883872,0.242805760548353,"2012-2019","manuf"
"7800",6022,6305,0.0459235393573412,5.497850314128,"2012-2019","manuf"
"7900",5086,3332,-0.422918942695333,4.45040958822586,"2012-2019","manuf"
"800",25850,19237,-0.295475093030394,5.56600654715235,"2012-2019","manuf"
"8000",10518,3961,-0.976591556527373,7.62753629382224,"2012-2019","manuf"
"8100",37856,16779,-0.813661383288416,-3.40735268660472,"2012-2019","manuf"
"8201",4521,592,-2.0329818524106,2.33823684073556,"2012-2019","manuf"
"8202",23673,21000,-0.119812720483585,2.89542221524393,"2012-2019","manuf"
"8300",63963,51864,-0.209679883308283,4.83513137816701,"2012-2019","manuf"
"8401",25738,7447,-1.24015723234297,5.73506454355222,"2012-2019","manuf"
"8402",1444,64,-3.1162892360931,6.86999856857082,"2012-2019","manuf"
"8501",1905,588,-1.17551033966217,0.955753098054282,"2012-2019","manuf"
"8502",2115,137,-2.73682916565225,0.725646338206971,"2012-2019","manuf"
"8503",10794,5651,-0.647157903548745,1.69081577082268,"2012-2019","manuf"
"8601",6412,2075,-1.12821008106464,2.26638364319668,"2012-2019","manuf"
"8602",2637,381,-1.93459781122659,1.24251676827968,"2012-2019","manuf"
"8701",4590,1805,-0.93331943228761,-0.251279060168244,"2012-2019","manuf"
"8702",5100,1052,-1.57854742541476,1.97625298281945,"2012-2019","manuf"
"8800",18150,15103,-0.183777161126656,1.99073085906968,"2012-2019","manuf"
"8900",13535,3880,-1.24944376943108,6.72197926595073,"2012-2019","manuf"
"900",65437,57409,-0.130886762263215,4.79762827200557,"2012-2019","manuf"
"9001",6399,1363,-1.54645357544293,4.63191814181919,"2012-2019","manuf"
"9002",3832,802,-1.56403353122424,0.945345603016623,"2012-2019","manuf"
"9003",4152,1399,-1.08783245018024,13.995711637458,"2012-2019","manuf"
"9100",105365,96931,-0.0834311274744675,2.72156489055984,"2012-2019","manuf"
"9200",5934,1720,-1.23837423104327,8.59910497575503,"2012-2019","manuf"
"9301",8294,3539,-0.851688160460863,3.68114834407754,"2012-2019","manuf"
"9302",7297,2565,-1.04550482616075,3.41528062623014,"2012-2019","manuf"
"9400",27079,24556,-0.0978022961751215,2.25921383422712,"2012-2019","manuf"
"9500",11914,7144,-0.511441335632297,3.04033254364842,"2012-2019","manuf"
"9600",33660,24634,-0.312182586243367,9.31110875759631,"2012-2019","manuf"
"9701",13729,4624,-1.08825025254539,-2.62361891418143,"2012-2019","manuf"
"9702",3455,381,-2.20477836107507,5.68879423482751,"2012-2019","manuf"
"9800",7018,5322,-0.276629104605526,1.75865219687288,"2012-2019","manuf"
"9900",5884,1701,-1.24102048932547,4.22041850596384,"2012-2019","manuf"
