CZ;naics;emp
6700;3231;2422
6700;3241;60
6700;3251;102
6700;3252;60
6700;3253;10
6700;3254;1059
6700;3255;120
6700;3256;219
6700;3259;258
6700;3261;1750
6700;3262;375
6700;3271;60
6700;3272;22
6700;3273;301
6700;3274;10
6700;3279;60
6700;3311;10
6700;3312;10
6700;3313;60
6700;3314;60
6700;3315;128
6700;3321;331
6700;3322;97
6700;3323;1945
6700;3324;10
6700;3325;210
6700;3326;60
6700;3327;932
6700;3328;278
6700;3329;223
6700;3332;413
6700;3333;863
6700;3334;208
6700;3335;867
6700;3336;30
6700;3339;980
6700;3341;586
6700;3342;1750
6700;3343;60
6700;3344;3925
6700;3345;5956
6700;3346;375
6700;3352;10
6700;3353;769
6700;3359;750
6700;3361;10
6700;3362;477
6700;3363;856
6700;3364;428
6700;3366;628
6700;3369;60
6700;3371;462
6700;3372;226
6700;3379;485
6700;3391;3931
6700;3399;2220
6800;3111;175
6800;3113;60
6800;3114;2614
6800;3115;175
6800;3116;375
6800;3117;375
6800;3118;750
6800;3119;264
6800;3121;375
6800;3132;10
6800;3133;10
6800;3141;60
6800;3149;10
6800;3152;60
6800;3159;60
6800;3211;60
6800;3212;750
6800;3219;1510
6800;3221;10
6800;3222;750
6800;3231;388
6800;3241;10
6800;3251;224
6800;3252;202
6800;3253;2685
6800;3254;10
6800;3255;175
6800;3256;60
6800;3259;108
6800;3261;750
6800;3262;60
6800;3271;375
6800;3272;175
6800;3273;441
6800;3274;10
6800;3279;124
6800;3315;60
6800;3321;282
6800;3322;10
6800;3323;704
6800;3324;60
6800;3327;278
6800;3328;97
6800;3329;150
6800;3331;117
6800;3332;410
6800;3334;349
6800;3335;60
6800;3336;60
6800;3339;186
6800;3342;175
6800;3344;375
6800;3345;337
6800;3351;10
6800;3353;60
6800;3359;175
6800;3362;342
6800;3363;373
6800;3364;10
6800;3366;10
6800;3371;175
6800;3372;60
6800;3379;291
6800;3391;161
6800;3399;329
7500;3116;10
7500;3121;60
7500;3141;10
7500;3211;175
7500;3212;60
7500;3219;10
7500;3221;1750
7500;3222;60
7500;3231;60
7500;3251;10
7500;3261;203
7500;3273;60
7500;3323;175
7500;3324;10
7500;3335;10
7500;3344;10
7500;3353;10
7500;3369;10
7500;3371;750
7500;3391;10
7500;3399;10
7600;3113;60
7600;3117;60
7600;3119;10
7600;3121;10
7600;3141;10
7600;3152;10
7600;3162;10
7600;3211;10
7600;3212;60
7600;3219;10
7600;3231;324
7600;3254;10
7600;3255;10
7600;3256;10
7600;3259;10
7600;3261;60
7600;3262;10
7600;3272;10
7600;3273;60
7600;3313;750
7600;3314;10
7600;3323;10
7600;3325;375
7600;3327;10
7600;3328;10
7600;3329;60
7600;3331;60
7600;3332;10
7600;3333;10
7600;3335;10
7600;3336;60
7600;3343;10
7600;3344;60
7600;3359;375
7600;3364;10
7600;3366;375
7600;3371;10
7600;3391;10
7600;3399;10
7100;3111;175
7100;3113;60
7100;3114;563
7100;3116;10
7100;3119;60
7100;3141;10
7100;3149;10
7100;3152;10
7100;3212;175
7100;3219;10
7100;3231;45
7100;3251;10
7100;3253;60
7100;3255;10
7100;3256;10
7100;3259;10
7100;3261;293
7100;3271;10
7100;3272;60
7100;3273;136
7100;3279;10
7100;3315;10
7100;3321;10
7100;3323;37
7100;3326;10
7100;3327;136
7100;3328;10
7100;3329;28
7100;3331;10
7100;3332;60
7100;3334;10
7100;3335;10
7100;3339;98
7100;3342;10
7100;3345;10
7100;3359;60
7100;3362;69
7100;3364;60
7100;3366;375
7100;3369;60
7100;3371;10
7100;3372;10
7100;3379;10
7100;3391;100
7100;3399;47
10900;3113;10
10900;3118;60
10900;3141;10
10900;3149;10
10900;3152;750
10900;3159;10
10900;3211;10
10900;3212;60
10900;3219;60
10900;3222;10
10900;3231;10
10900;3241;10
10900;3252;375
10900;3261;60
10900;3262;175
10900;3273;60
10900;3279;10
10900;3324;60
10900;3327;10
10900;3329;10
10900;3334;60
10900;3341;10
10900;3343;10
10900;3345;10
10900;3351;10
10900;3359;10
10900;3362;60
10900;3363;175
10900;3366;60
10900;3371;60
10900;3379;10
10900;3391;32
10900;3399;31
6900;3112;10
6900;3113;10
6900;3114;10
6900;3116;10
6900;3118;10
6900;3121;10
6900;3132;10
6900;3133;10
6900;3141;55
6900;3149;26
6900;3151;10
6900;3152;10
6900;3159;60
6900;3212;355
6900;3219;52
6900;3222;60
6900;3231;384
6900;3254;60
6900;3255;175
6900;3256;10
6900;3259;10
6900;3261;1750
6900;3262;10
6900;3271;10
6900;3272;99
6900;3273;362
6900;3279;60
6900;3313;60
6900;3314;10
6900;3315;10
6900;3321;60
6900;3322;31
6900;3323;170
6900;3324;10
6900;3325;60
6900;3326;161
6900;3327;367
6900;3328;10
6900;3329;914
6900;3332;76
6900;3333;56
6900;3334;10
6900;3335;10
6900;3336;10
6900;3339;179
6900;3341;60
6900;3342;185
6900;3343;10
6900;3344;750
6900;3345;267
6900;3346;10
6900;3352;10
6900;3353;175
6900;3359;10
6900;3362;175
6900;3363;10
6900;3364;60
6900;3366;69
6900;3371;500
6900;3372;10
6900;3379;175
6900;3391;272
6900;3399;228
7400;3113;60
7400;3114;60
7400;3116;59
7400;3118;10
7400;3119;10
7400;3132;60
7400;3141;20
7400;3149;139
7400;3152;18
7400;3159;4
7400;3161;10
7400;3162;10
7400;3169;60
7400;3212;60
7400;3219;175
7400;3222;10
7400;3231;575
7400;3241;10
7400;3251;10
7400;3255;60
7400;3256;32
7400;3259;14
7400;3261;175
7400;3262;60
7400;3271;60
7400;3272;91
7400;3273;175
7400;3274;10
7400;3279;60
7400;3313;375
7400;3314;10
7400;3315;10
7400;3321;10
7400;3322;13
7400;3323;297
7400;3324;60
7400;3326;10
7400;3327;165
7400;3328;40
7400;3329;175
7400;3331;60
7400;3332;212
7400;3333;52
7400;3334;10
7400;3335;175
7400;3336;10
7400;3339;213
7400;3341;175
7400;3342;1750
7400;3343;10
7400;3344;175
7400;3345;482
7400;3346;10
7400;3351;10
7400;3353;175
7400;3359;175
7400;3361;175
7400;3362;375
7400;3363;606
7400;3364;10
7400;3366;10
7400;3371;345
7400;3372;59
7400;3379;144
7400;3391;197
7400;3399;303
7400;3111;60
7400;3116;60
7400;3152;10
7400;3169;10
7400;3211;60
7400;3212;10
7400;3231;10
7400;3273;40
7400;3312;175
7400;3321;60
7400;3323;375
7400;3327;10
7400;3331;10
7400;3333;10
7400;3341;10
7400;3345;10
7400;3361;10
7400;3371;10
7400;3391;10
7700;3111;10
7700;3116;1750
7700;3219;10
7700;3231;20
7700;3261;10
7700;3262;10
7700;3273;10
7700;3327;10
7700;3363;60
7700;3366;10
7700;3118;10
7700;3119;60
7700;3211;375
7700;3219;60
7700;3221;750
7700;3231;10
7700;3273;10
7700;3314;10
7700;3323;60
7700;3324;60
7700;3327;10
7700;3329;375
7700;3363;175
7700;3364;10
7700;3366;175
7700;3399;10
7900;3111;10
7900;3116;10
7900;3211;175
7900;3371;10
7500;3113;60
7500;3114;175
7500;3115;60
7500;3116;10
7500;3117;10
7500;3118;50
7500;3119;26
7500;3121;60
7500;3133;60
7500;3141;36
7500;3149;236
7500;3152;60
7500;3159;10
7500;3211;10
7500;3212;10
7500;3219;175
7500;3231;738
7500;3252;10
7500;3253;10
7500;3254;10
7500;3255;375
7500;3256;375
7500;3261;396
7500;3262;53
7500;3272;10
7500;3273;175
7500;3279;157
7500;3314;60
7500;3315;10
7500;3321;375
7500;3322;10
7500;3323;355
7500;3325;10
7500;3327;141
7500;3328;10
7500;3329;618
7500;3331;10
7500;3332;10
7500;3333;10
7500;3335;26
7500;3336;10
7500;3339;568
7500;3341;10
7500;3344;1177
7500;3345;175
7500;3346;10
7500;3351;10
7500;3353;175
7500;3359;750
7500;3362;10
7500;3363;480
7500;3364;60
7500;3366;688
7500;3369;60
7500;3371;175
7500;3372;10
7500;3379;10
7500;3391;1026
7500;3399;527
9900;3117;60
9900;3219;10
9900;3231;10
9900;3241;10
9900;3259;375
9900;3273;10
9900;3339;10
9900;3371;10
9900;3391;10
9900;3399;10
10900;3116;375
10900;3132;10
10900;3151;10
10900;3212;60
10900;3219;10
10900;3241;10
10900;3261;10
10900;3272;10
10900;3273;60
10900;3323;10
10900;3325;10
10900;3342;10
10900;3343;10
10900;3353;10
10900;3366;60
10900;3369;60
10900;3371;10
10900;3399;10
9900;3116;10
9900;3117;10
9900;3141;750
9900;3211;10
9900;3212;10
9900;3221;10
9900;3231;10
9900;3254;10
9900;3261;10
9900;3326;10
9900;3329;10
9900;3369;10
9900;3371;10
9001;3149;60
9001;3211;375
9001;3212;60
9001;3219;10
9001;3231;10
9001;3252;60
9001;3256;60
9001;3315;10
9001;3323;60
9001;3326;10
9001;3327;175
9001;3331;60
9001;3332;60
9001;3339;151
9001;3371;10
8601;3132;60
8601;3149;375
8601;3152;60
8601;3212;175
8601;3219;375
8601;3116;375
8601;3118;60
8601;3131;175
8601;3152;175
8601;3159;10
8601;3219;750
8601;3272;10
8601;3333;10
8601;3371;10
9002;3118;10
9002;3131;750
9002;3132;375
9002;3133;375
9002;3141;10
9002;3211;60
9002;3231;29
9002;3262;10
9002;3273;60
9002;3279;10
9002;3323;10
9002;3327;10
9002;3329;10
9002;3334;1750
9002;3364;750
9002;3391;10
9400;3131;375
9400;3132;375
9400;3141;10
9400;3159;10
9400;3219;60
9400;3231;175
9400;3241;10
9400;3323;10
9400;3327;60
9400;3371;10
9301;3111;60
9301;3116;750
9301;3119;60
9301;3152;375
9301;3159;60
9301;3169;10
9301;3219;60
9301;3222;10
9301;3231;36
9301;3256;175
9301;3262;10
9301;3273;60
9301;3279;375
9301;3323;32
9301;3325;10
9301;3327;10
9301;3329;10
9301;3332;10
9301;3335;10
9301;3339;39
9301;3341;10
9301;3343;10
9301;3359;60
9301;3365;750
9301;3366;10
9301;3371;60
9301;3372;10
9301;3391;60
6600;3111;10
6600;3116;13
6600;3118;10
6600;3121;750
6600;3131;614
6600;3132;60
6600;3133;60
6600;3141;1750
6600;3149;750
6600;3152;82
6600;3211;10
6600;3212;60
6600;3219;175
6600;3222;60
6600;3231;45
6600;3241;10
6600;3251;60
6600;3252;60
6600;3253;375
6600;3255;10
6600;3256;175
6600;3259;375
6600;3261;1750
6600;3262;60
6600;3273;60
6600;3279;60
6600;3311;175
6600;3312;60
6600;3314;10
6600;3323;60
6600;3325;10
6600;3327;186
6600;3329;375
6600;3331;60
6600;3336;10
6600;3339;60
6600;3342;10
6600;3345;10
6600;3362;175
6600;3363;10
6600;3365;750
6600;3371;226
6600;3372;30
6600;3391;10
6600;3399;60
8501;3116;175
8501;3119;60
8501;3121;375
8501;3131;750
8501;3152;275
8501;3211;175
8501;3212;175
8501;3219;750
8501;3231;10
8501;3256;10
8501;3259;60
8501;3261;60
8501;3273;10
8501;3323;175
8501;3327;10
8501;3329;10
8501;3335;10
8501;3336;60
8501;3339;175
8501;3359;375
8501;3362;375
8501;3372;10
8501;3391;10
8503;3132;750
8503;3149;60
8503;3152;60
8503;3159;10
8503;3211;60
8503;3231;10
8503;3261;60
8503;3262;10
8503;3331;10
8503;3366;750
8503;3371;25
8503;3399;10
8900;3111;60
8900;3112;60
8900;3113;60
8900;3114;10
8900;3116;175
8900;3118;750
8900;3119;10
8900;3121;10
8900;3122;3750
8900;3132;60
8900;3133;117
8900;3141;60
8900;3149;175
8900;3152;10
8900;3219;229
8900;3221;750
8900;3222;750
8900;3231;266
8900;3241;60
8900;3251;10
8900;3255;10
8900;3256;10
8900;3259;175
8900;3261;289
8900;3262;66
8900;3271;375
8900;3273;60
8900;3279;375
8900;3313;60
8900;3321;10
8900;3323;312
8900;3324;60
8900;3327;288
8900;3328;60
8900;3329;10
8900;3334;375
8900;3335;10
8900;3341;10
8900;3344;10
8900;3346;10
8900;3363;60
8900;3364;1750
8900;3371;375
8900;3372;10
8900;3379;10
8900;3391;60
8900;3399;1750
8900;3116;10
8900;3132;60
8900;3141;10
8900;3351;1750
8900;3371;10
8900;3399;10
8602;3112;10
8602;3116;10
8602;3118;10
8602;3141;10
8602;3211;60
8602;3219;60
8602;3352;10
8602;3371;10
8503;3111;10
8503;3132;175
8503;3141;60
8503;3152;175
8503;3212;175
8503;3231;10
8503;3261;10
8503;3334;10
8503;3344;375
8503;3371;10
8503;3391;60
8503;3399;10
8800;3211;10
8800;3219;10
8800;3222;60
8800;3231;10
8800;3261;10
8800;3273;10
8800;3327;10
8800;3332;175
8702;3114;60
8702;3116;175
8702;3118;60
8702;3141;10
8702;3152;175
8702;3211;300
8702;3219;10
8702;3222;60
8702;3231;40
8702;3251;10
8702;3261;175
8702;3272;175
8702;3273;10
8702;3315;10
8702;3322;375
8702;3323;60
8702;3327;35
8702;3329;750
8702;3331;10
8702;3332;10
8702;3335;10
8702;3336;750
8702;3345;375
8702;3366;10
8702;3371;29
8702;3391;10
8702;3399;10
8401;3118;10
8401;3141;375
8401;3231;60
8401;3273;60
8401;3321;60
8401;3323;60
8401;3325;750
8401;3327;10
8401;3334;60
8401;3335;10
8401;3353;175
8401;3372;175
9200;3141;175
9200;3151;175
9200;3152;60
9200;3222;60
9200;3253;175
9200;3261;10
9200;3273;10
9200;3321;60
9200;3323;175
9200;3327;10
9200;3329;10
9200;3363;60
9200;3371;375
10301;3152;175
10301;3331;10
7600;3211;10
7600;3212;60
7600;3221;750
7600;3222;175
7600;3231;10
7600;3251;10
7600;3253;175
7600;3273;127
7600;3329;10
7600;3371;10
7600;3399;10
8702;3152;375
8702;3212;10
8702;3219;60
8702;3231;175
8702;3279;10
8702;3323;10
8702;3327;10
8702;3391;10
9600;3116;1750
9600;3118;375
9600;3132;60
9600;3133;10
9600;3141;175
9600;3149;175
9600;3151;375
9600;3152;1262
9600;3159;10
9600;3211;60
9600;3212;10
9600;3219;136
9600;3222;175
9600;3231;150
9600;3241;60
9600;3251;10
9600;3252;60
9600;3255;10
9600;3259;10
9600;3261;534
9600;3262;466
9600;3273;60
9600;3312;60
9600;3314;375
9600;3321;10
9600;3322;10
9600;3323;46
9600;3324;375
9600;3325;60
9600;3326;10
9600;3327;106
9600;3329;60
9600;3331;60
9600;3335;60
9600;3341;60
9600;3343;10
9600;3346;750
9600;3353;10
9600;3359;1750
9600;3362;60
9600;3363;750
9600;3369;60
9600;3371;60
9600;3372;10
9600;3391;25
9600;3399;137
6401;3118;10
6401;3131;375
6401;3132;175
6401;3141;375
6401;3151;60
6401;3169;10
6401;3222;60
6401;3231;37
6401;3251;60
6401;3252;175
6401;3261;10
6401;3262;10
6401;3272;10
6401;3273;10
6401;3279;10
6401;3323;175
6401;3327;136
6401;3329;10
6401;3332;60
6401;3334;60
6401;3339;10
6401;3342;60
6401;3371;10
6401;3372;60
6401;3391;10
6401;3399;175
7600;3211;175
7600;3222;60
7600;3273;10
7600;3334;60
7600;3362;60
8800;3112;60
8800;3113;750
8800;3115;60
8800;3116;375
8800;3118;750
8800;3119;10
8800;3121;10
8800;3133;10
8800;3141;10
8800;3149;60
8800;3151;10
8800;3152;10
8800;3211;106
8800;3212;175
8800;3219;60
8800;3221;1750
8800;3222;175
8800;3231;187
8800;3241;310
8800;3251;1071
8800;3252;60
8800;3253;60
8800;3254;10
8800;3255;10
8800;3256;375
8800;3259;10
8800;3261;60
8800;3262;60
8800;3273;308
8800;3274;175
8800;3279;10
8800;3321;60
8800;3322;10
8800;3323;193
8800;3326;60
8800;3327;116
8800;3329;10
8800;3331;60
8800;3332;266
8800;3333;10
8800;3339;60
8800;3341;10
8800;3345;10
8800;3351;10
8800;3353;10
8800;3359;10
8800;3362;750
8800;3363;10
8800;3364;3750
8800;3366;750
8800;3371;208
8800;3372;10
8800;3379;10
8800;3391;375
8800;3399;60
9701;3152;10
9701;3399;10
6600;3131;175
6600;3132;1750
6600;3133;375
6600;3141;750
6600;3152;10
6600;3159;175
6600;3211;60
6600;3212;10
6600;3231;10
6600;3252;375
6600;3279;10
6600;3323;10
6600;3327;60
6600;3331;60
6600;3344;175
6600;3371;10
6600;3391;375
9100;3111;60
9100;3116;750
9100;3118;10
9100;3132;10
9100;3141;10
9100;3149;10
9100;3152;175
9100;3159;10
9100;3211;10
9100;3212;60
9100;3219;175
9100;3222;60
9100;3231;106
9100;3241;10
9100;3251;10
9100;3254;10
9100;3255;60
9100;3256;60
9100;3259;60
9100;3261;743
9100;3271;10
9100;3272;10
9100;3273;61
9100;3279;10
9100;3315;10
9100;3321;175
9100;3323;108
9100;3324;375
9100;3327;50
9100;3328;175
9100;3329;10
9100;3331;60
9100;3332;130
9100;3333;10
9100;3334;60
9100;3335;10
9100;3339;60
9100;3342;10
9100;3344;10
9100;3351;10
9100;3353;175
9100;3359;60
9100;3362;10
9100;3363;10
9100;3364;10
9100;3371;171
9100;3372;207
9100;3391;10
9100;3399;10
9301;3111;10
9301;3116;1750
9301;3118;10
9301;3132;175
9301;3133;60
9301;3141;10
9301;3149;10
9301;3152;375
9301;3222;175
9301;3231;160
9301;3252;750
9301;3254;10
9301;3256;10
9301;3261;60
9301;3262;175
9301;3271;10
9301;3273;60
9301;3279;375
9301;3321;60
9301;3323;261
9301;3326;175
9301;3327;137
9301;3329;175
9301;3333;10
9301;3334;375
9301;3336;375
9301;3339;60
9301;3344;10
9301;3345;750
9301;3353;1750
9301;3361;10
9301;3371;15
9301;3391;60
9301;3399;175
9100;3111;60
9100;3113;10
9100;3116;175
9100;3118;632
9100;3132;375
9100;3141;10
9100;3149;60
9100;3152;60
9100;3159;10
9100;3211;60
9100;3219;60
9100;3222;233
9100;3231;255
9100;3241;10
9100;3251;10
9100;3252;60
9100;3255;175
9100;3256;375
9100;3259;28
9100;3261;592
9100;3262;54
9100;3271;375
9100;3273;383
9100;3279;60
9100;3315;10
9100;3323;750
9100;3324;60
9100;3327;7
9100;3328;60
9100;3329;10
9100;3332;10
9100;3333;60
9100;3335;10
9100;3336;60
9100;3339;60
9100;3345;10
9100;3353;10
9100;3363;682
9100;3371;375
9100;3372;60
9100;3379;10
9100;3391;121
9100;3399;88
8601;3119;10
8601;3152;60
8601;3211;60
8601;3219;10
8601;3261;375
8601;3324;375
8601;3327;10
8601;3329;10
9100;3111;10
9100;3114;175
9100;3115;175
9100;3116;615
9100;3118;216
9100;3119;175
9100;3121;375
9100;3132;10
9100;3133;60
9100;3141;261
9100;3149;69
9100;3151;10
9100;3152;375
9100;3159;10
9100;3169;10
9100;3212;223
9100;3219;472
9100;3221;375
9100;3222;1750
9100;3231;1886
9100;3241;10
9100;3251;115
9100;3252;175
9100;3253;60
9100;3254;60
9100;3255;182
9100;3256;251
9100;3259;286
9100;3261;747
9100;3262;132
9100;3271;175
9100;3272;67
9100;3273;404
9100;3274;10
9100;3279;58
9100;3311;10
9100;3314;10
9100;3315;60
9100;3321;60
9100;3322;60
9100;3323;565
9100;3326;60
9100;3327;365
9100;3328;175
9100;3329;97
9100;3331;68
9100;3332;472
9100;3333;60
9100;3334;60
9100;3335;65
9100;3336;10
9100;3339;673
9100;3341;63
9100;3342;44
9100;3344;28
9100;3345;762
9100;3346;73
9100;3351;10
9100;3353;175
9100;3362;60
9100;3363;80
9100;3364;7500
9100;3371;175
9100;3372;130
9100;3379;175
9100;3391;586
9100;3399;425
8601;3111;10
8601;3116;1750
8601;3118;10
8601;3131;175
8601;3211;10
8601;3219;1750
8601;3231;68
8601;3251;60
8601;3259;10
8601;3261;105
8601;3273;10
8601;3274;60
8601;3313;175
8601;3321;10
8601;3323;524
8601;3326;175
8601;3327;60
8601;3328;10
8601;3335;10
8601;3339;60
8601;3363;750
8601;3364;750
8601;3366;60
8503;3116;60
8503;3121;10
8503;3132;60
8503;3141;10
8503;3149;10
8503;3151;10
8503;3152;1750
8503;3161;10
8503;3211;175
8503;3219;1750
8503;3222;175
8503;3231;40
8503;3241;10
8503;3273;10
8503;3313;175
8503;3315;175
8503;3323;60
8503;3324;175
8503;3327;10
8503;3328;10
8503;3332;10
8503;3335;10
8503;3339;10
8503;3362;10
8503;3363;10
8503;3364;175
8503;3371;60
8503;3372;10
8503;3391;10
8503;3399;10
8401;3116;10
8401;3121;60
8401;3149;60
8401;3152;750
8401;3161;10
8401;3211;60
8401;3222;175
8401;3231;750
8401;3251;175
8401;3253;10
8401;3254;10
8401;3261;10
8401;3262;10
8401;3271;10
8401;3273;60
8401;3315;10
8401;3321;10
8401;3323;10
8401;3324;10
8401;3327;16
8401;3328;60
8401;3329;60
8401;3331;175
8401;3335;750
8401;3339;375
8401;3345;10
8401;3351;10
8401;3352;10
8401;3359;60
8401;3362;10
8401;3364;10
8401;3366;10
8401;3369;1750
8401;3371;175
8401;3372;10
8401;3379;10
8401;3391;60
8401;3399;60
8503;3118;10
8503;3121;10
8503;3132;10
8503;3211;175
8503;3212;175
8503;3219;375
8503;3231;10
8503;3253;175
8503;3261;60
8503;3262;10
8503;3274;60
8503;3323;288
8503;3327;60
8503;3328;175
8503;3329;10
8503;3331;10
8503;3363;175
8503;3366;10
8503;3369;10
8503;3371;10
9600;3116;750
9600;3119;10
9600;3131;375
9600;3132;375
9600;3133;60
9600;3141;375
9600;3149;175
9600;3152;375
9600;3212;10
9600;3219;60
9600;3222;175
9600;3231;24
9600;3241;10
9600;3252;10
9600;3253;10
9600;3261;750
9600;3262;10
9600;3273;375
9600;3279;10
9600;3312;60
9600;3313;750
9600;3314;10
9600;3315;10
9600;3323;60
9600;3324;7
9600;3325;375
9600;3327;45
9600;3329;60
9600;3332;60
9600;3339;10
9600;3344;60
9600;3345;375
9600;3353;10
9600;3364;10
9600;3369;750
9600;3371;60
9600;3379;10
9600;3391;10
9600;3399;10
8900;3152;175
8900;3231;10
8900;3261;10
8900;3327;10
8900;3335;10
8900;3363;10
8502;3111;60
8502;3121;10
8502;3149;10
8502;3152;175
8502;3211;60
8502;3212;175
8502;3219;175
8502;3222;10
8502;3253;60
8502;3261;375
8502;3273;175
8502;3279;10
8502;3315;175
8502;3323;10
8502;3325;60
8502;3327;10
8502;3331;10
8502;3332;10
8502;3334;375
8502;3339;175
8502;3371;10
6401;3131;375
6401;3151;60
6401;3169;10
6401;3231;10
6401;3261;145
6401;3312;60
6401;3314;60
6401;3324;60
6401;3327;10
6401;3328;10
6401;3335;10
6401;3345;10
6401;3363;175
6401;3371;10
9100;3119;10
9100;3152;10
9100;3211;10
9100;3212;10
9100;3219;60
9100;3231;60
9100;3273;10
9100;3324;10
9100;3327;10
9100;3328;10
9100;3329;10
9100;3332;175
9100;3351;10
9100;3363;60
9100;3371;10
9100;3399;10
10101;3111;175
10101;3118;10
10101;3119;175
10101;3132;750
10101;3219;375
10101;3231;10
10101;3251;175
10101;3252;750
10101;3273;10
10101;3279;60
10101;3323;34
10101;3331;60
10101;3332;175
10101;3344;10
10101;3351;750
10101;3362;60
10101;3363;10
10101;3366;10
10101;3371;60
10101;3399;10
9100;3111;60
9100;3112;10
9100;3113;10
9100;3114;10
9100;3115;60
9100;3116;529
9100;3118;1839
9100;3119;890
9100;3121;60
9100;3122;175
9100;3132;13
9100;3133;39
9100;3141;41
9100;3149;68
9100;3151;10
9100;3152;60
9100;3159;60
9100;3161;10
9100;3162;10
9100;3169;60
9100;3212;10
9100;3219;375
9100;3222;1703
9100;3231;2455
9100;3241;60
9100;3251;10
9100;3252;10
9100;3255;490
9100;3256;228
9100;3259;175
9100;3261;1750
9100;3262;750
9100;3271;60
9100;3272;153
9100;3273;375
9100;3274;134
9100;3279;175
9100;3311;10
9100;3315;10
9100;3321;131
9100;3322;223
9100;3323;622
9100;3324;10
9100;3325;10
9100;3326;60
9100;3327;252
9100;3328;155
9100;3329;288
9100;3331;10
9100;3332;213
9100;3333;175
9100;3334;615
9100;3335;97
9100;3336;60
9100;3339;457
9100;3341;32
9100;3342;83
9100;3343;10
9100;3344;428
9100;3345;10
9100;3346;10
9100;3351;375
9100;3352;10
9100;3353;896
9100;3359;175
9100;3361;3750
9100;3362;60
9100;3363;375
9100;3364;10
9100;3371;60
9100;3372;396
9100;3379;60
9100;3391;413
9100;3399;727
9001;3113;175
9001;3149;60
9001;3152;60
9001;3219;10
9001;3222;375
9001;3231;10
9001;3259;60
9001;3261;60
9001;3323;60
9001;3362;60
9001;3364;10
9001;3399;10
8502;3112;60
8502;3116;1750
8502;3152;175
8502;3212;175
8502;3252;60
8502;3261;10
8502;3327;10
8502;3331;10
8502;3334;60
8502;3339;60
8502;3359;175
8502;3362;10
10200;3113;375
10200;3116;10
10200;3118;98
10200;3119;750
10200;3121;750
10200;3132;375
10200;3133;375
10200;3141;60
10200;3211;60
10200;3212;60
10200;3219;60
10200;3222;1750
10200;3231;241
10200;3253;10
10200;3254;750
10200;3261;175
10200;3262;1750
10200;3271;60
10200;3272;60
10200;3273;60
10200;3323;175
10200;3325;10
10200;3327;60
10200;3329;60
10200;3331;76
10200;3335;60
10200;3336;10
10200;3339;60
10200;3342;10
10200;3359;60
10200;3362;10
10200;3363;60
10200;3364;375
10200;3369;10
10200;3371;60
10200;3379;60
10200;3391;60
10200;3399;175
9100;3141;10
9100;3152;10
9100;3159;10
9100;3219;10
9100;3222;60
9100;3231;60
9100;3241;60
9100;3255;10
9100;3259;60
9100;3261;585
9100;3271;10
9100;3273;175
9100;3314;60
9100;3315;10
9100;3321;10
9100;3323;850
9100;3327;50
9100;3328;10
9100;3329;10
9100;3331;60
9100;3332;10
9100;3333;10
9100;3334;60
9100;3335;10
9100;3339;10
9100;3342;60
9100;3353;10
9100;3361;10
9100;3363;175
9100;3371;32
9100;3372;372
9100;3391;57
9100;3399;94
10301;3119;175
10301;3211;10
10301;3221;750
10301;3222;10
10301;3251;10
10301;3273;10
10301;3279;10
10301;3332;10
10301;3359;60
10301;3399;10
8800;3151;10
8800;3211;175
8800;3219;10
8800;3221;1750
8800;3273;10
8800;3327;10
8800;3364;60
8800;3371;10
8800;3399;60
9302;3116;750
9302;3121;10
9302;3131;10
9302;3132;175
9302;3152;60
9302;3212;10
9302;3261;10
9302;3271;60
9302;3272;10
9302;3273;175
9302;3279;1191
9302;3323;60
9302;3326;10
9302;3327;10
9302;3328;60
9302;3332;10
9302;3335;10
9302;3363;750
9302;3371;10
8702;3113;10
8702;3116;750
8702;3118;10
8702;3152;375
8702;3211;60
8702;3231;10
8702;3256;10
8702;3261;175
8702;3262;10
8702;3273;10
8702;3323;750
8702;3327;10
8702;3328;60
8702;3329;10
8702;3331;175
8702;3335;10
8702;3339;175
8702;3343;10
8702;3362;10
8702;3371;14
8702;3399;60
8701;3116;1750
8701;3118;10
8701;3152;10
8701;3211;175
8701;3273;175
8701;3327;10
8701;3328;60
8701;3331;60
8701;3371;10
6501;3113;10
6501;3119;60
6501;3121;60
6501;3131;175
6501;3149;155
6501;3152;375
6501;3159;10
6501;3211;60
6501;3219;60
6501;3231;10
6501;3259;10
6501;3262;60
6501;3273;10
6501;3325;10
6501;3363;10
6501;3371;10
6501;3399;10
9100;3116;10
9100;3141;10
9100;3149;175
9100;3152;10
9100;3222;175
9100;3231;180
9100;3241;60
9100;3252;10
9100;3255;10
9100;3261;346
9100;3272;10
9100;3273;175
9100;3323;375
9100;3327;10
9100;3328;60
9100;3329;10
9100;3334;375
9100;3335;10
9100;3339;175
9100;3343;750
9100;3344;1750
9100;3346;375
9100;3353;10
9100;3359;10
9100;3363;10
9100;3364;10
9100;3371;39
9100;3391;21
9100;3399;60
6600;3112;750
6600;3113;375
6600;3116;750
6600;3118;10
6600;3119;60
6600;3131;750
6600;3132;1750
6600;3133;10
6600;3141;1750
6600;3149;10
6600;3152;60
6600;3159;10
6600;3211;173
6600;3212;10
6600;3219;60
6600;3221;750
6600;3222;175
6600;3231;196
6600;3241;10
6600;3251;60
6600;3252;375
6600;3253;60
6600;3254;10
6600;3256;60
6600;3261;60
